0.006348,-0.013916,1.001221,-0.121951,0.000000,0.609756,0.000000.1,0.000000.2,0.000000.3
0.145508,-0.033447,0.998779,-0.487805,0.121951,0.304878,0.0,0.0,0.0
0.146729,-0.009521,1.023438,-0.121951,0.243902,1.646341,0.0,0.0,0.0
0.157959,0.017334,1.015137,0.0,0.182927,1.280488,0.0,0.0,0.0
0.181152,-0.022461,1.010986,0.670732,0.365854,2.012195,0.0,0.0,0.0
0.187744,-0.00415,1.018311,-0.548781,0.548781,2.926829,0.0,0.0,0.0
0.209473,0.001465,1.008545,0.670732,0.426829,3.780488,0.0,0.0,0.0
0.158203,-0.034424,0.971191,0.182927,0.487805,3.231707,0.0,0.0,0.0
0.207764,-0.035889,1.015137,-1.036585,0.792683,4.329268,0.0,0.0,0.0
0.213135,-0.012939,0.990479,0.426829,0.304878,6.280488,0.0,0.0,0.0
0.177246,0.005615,0.997803,1.52439,0.304878,5.121951,0.0,0.0,0.0
0.186279,-0.036865,1.037354,-1.219512,-0.182927,2.256098,0.0,0.0,0.0
0.17334,-0.017822,1.008789,0.853659,0.548781,4.268293,0.0,0.0,0.0
0.181641,-0.034424,1.016113,-0.182927,0.792683,3.109756,0.0,0.0,0.0
0.209717,-0.049561,1.016602,-1.036585,0.487805,3.231707,0.0,0.0,0.0
0.155273,-0.033447,1.000488,-0.914634,1.280488,3.109756,0.0,0.0,0.0
0.174805,-0.006836,1.010254,1.829268,0.609756,3.414634,0.0,0.0,0.0
0.217529,-0.057861,1.022217,0.426829,0.121951,3.780488,0.0,0.0,0.0
0.174561,-0.013672,0.994385,-0.548781,1.036585,3.841464,0.0,0.0,0.0
0.130371,0.026367,0.98584,0.731707,0.609756,4.390244,0.0,0.0,0.0
0.107422,0.010986,0.981445,2.5,0.121951,2.865854,0.0,0.0,0.0
0.155518,0.023682,0.968994,2.134146,0.365854,3.658537,0.0,0.0,0.0
0.081787,0.002441,0.988037,0.731707,0.426829,0.243902,0.0,0.0,0.0
0.074707,0.047119,0.993408,2.195122,0.487805,-0.121951,0.0,0.0,0.0
0.07959,0.022949,0.977051,1.52439,0.243902,-3.292683,0.0,0.0,0.0
0.051514,0.031982,1.017822,1.097561,-0.731707,-3.963415,0.0,0.0,0.0
0.034912,0.006592,0.985596,1.219512,-0.548781,-6.341464,0.0,0.0,0.0
0.133301,-0.044189,0.977539,0.487805,0.304878,-6.52439,0.0,0.0,0.0
-0.002686,-0.002686,1.008301,0.731707,-0.304878,-8.109756,0.0,0.0,0.0
-0.038574,-0.03418,1.015869,0.792683,-0.365854,-9.45122,0.0,0.0,0.0
0.081787,-0.039307,1.031982,1.097561,-0.914634,-8.231708,0.0,0.0,0.0
0.085205,0.009033,0.992432,0.609756,-0.121951,-8.292683,0.0,0.0,0.0
0.005127,0.002441,0.996582,0.243902,-0.304878,-9.268292,0.0,0.0,0.0
0.068848,-0.032227,0.967529,1.463415,0.060976,-10.304878,0.0,0.0,0.0
-0.027344,-0.012451,1.010986,-0.060976,-0.670732,-9.817074,0.0,0.0,0.0
-0.110107,0.05835,1.04541,0.792683,-0.914634,-9.207317,0.0,0.0,0.0
-0.085205,0.028564,0.989258,0.182927,-0.243902,-9.817074,0.0,0.0,0.0
-0.074219,0.033936,1.008545,0.121951,-0.426829,-9.390244,0.0,0.0,0.0
-0.053467,0.031006,0.989502,1.768293,-0.487805,-10.731708,0.0,0.0,0.0
-0.157471,0.049805,1.037354,0.121951,-0.548781,-12.012196,0.0,0.0,0.0
-0.081055,-0.02124,1.021973,-0.121951,-0.853659,-12.743903,0.0,0.0,0.0
-0.032959,0.030518,0.996582,1.646341,-0.792683,-13.04878,0.0,0.0,0.0
-0.133545,-0.016113,0.995605,-0.121951,-0.487805,-13.780488,0.0,0.0,0.0
-0.143799,0.016846,1.010742,0.609756,-0.853659,-12.5,0.0,0.0,0.0
-0.159668,0.053223,1.013672,-1.463415,-1.036585,-13.902439,0.0,0.0,0.0
-0.083984,0.008789,0.983154,0.060976,-0.792683,-15.426829,0.0,0.0,0.0
-0.216553,0.037109,0.99707,-1.036585,-0.853659,-15.304878,0.0,0.0,0.0
-0.137695,0.014404,0.997559,1.402439,-1.097561,-15.365854,0.0,0.0,0.0
-0.153076,0.000244,1.00293,0.487805,-0.914634,-14.45122,0.0,0.0,0.0
-0.138428,-0.023193,0.996094,-1.097561,-0.426829,-14.634147,0.0,0.0,0.0
-0.153076,0.023438,1.001709,0.0,-0.97561,-11.95122,0.0,0.0,0.0
-0.14624,0.053223,1.016357,-0.97561,-0.853659,-13.109756,0.0,0.0,0.0
-0.156982,-0.003906,1.003418,-0.670732,-0.548781,-13.292684,0.0,0.0,0.0
-0.153076,-0.016357,1.005127,0.97561,-0.609756,-12.256098,0.0,0.0,0.0
-0.183838,-0.003418,1.003906,0.97561,-0.304878,-10.304878,0.0,0.0,0.0
-0.239258,0.055176,1.003906,-0.182927,-0.304878,-10.365854,0.0,0.0,0.0
-0.085449,-0.018555,0.976318,0.792683,-0.548781,-10.426829,0.0,0.0,0.0
-0.142578,0.008545,1.011963,-0.121951,-0.426829,-9.573171,0.0,0.0,0.0
-0.178223,0.062988,0.994629,0.426829,-0.426829,-9.207317,0.0,0.0,0.0
-0.175537,0.029297,0.993164,-0.365854,-0.365854,-9.573171,0.0,0.0,0.0
-0.136719,-0.029541,1.005859,-1.463415,-0.731707,-9.02439,0.0,0.0,0.0
-0.136963,-0.013672,0.980957,0.365854,-0.060976,-6.829268,0.0,0.0,0.0
-0.198486,0.028564,0.999268,1.097561,-0.548781,-7.621952,0.0,0.0,0.0
-0.149658,0.004883,0.995361,0.426829,-0.304878,-6.768293,0.0,0.0,0.0
-0.159668,0.010498,1.003662,0.121951,-0.243902,-5.243903,0.0,0.0,0.0
-0.128174,0.019043,1.012695,0.182927,-0.853659,-4.329268,0.0,0.0,0.0
-0.127441,0.004883,1.006592,-0.243902,-0.304878,-4.329268,0.0,0.0,0.0
-0.061035,0.007568,0.992676,0.060976,-0.243902,-2.560976,0.0,0.0,0.0
-0.11499,0.036377,1.003662,-0.060976,-0.304878,-2.865854,0.0,0.0,0.0
-0.077881,0.004639,1.005371,-0.121951,-0.548781,-2.439024,0.0,0.0,0.0
-0.108887,0.023438,0.999023,0.060976,-0.304878,-1.158537,0.0,0.0,0.0
-0.116699,0.050293,1.004639,0.060976,0.182927,0.121951,0.0,0.0,0.0
-0.077881,0.021973,0.993896,-0.060976,0.365854,-0.121951,0.0,0.0,0.0
-0.123047,0.04834,0.990723,0.670732,0.182927,0.365854,0.0,0.0,0.0
-0.116699,0.050293,1.005859,0.365854,0.121951,0.548781,0.0,0.0,0.0
-0.071533,0.030518,0.997559,0.365854,0.304878,0.304878,0.0,0.0,0.0
-0.107178,0.049561,1.001709,-0.121951,0.0,0.548781,0.0,0.0,0.0
-0.104736,0.048096,0.999512,-0.426829,-0.060976,0.182927,0.0,0.0,0.0
-0.094238,0.027344,0.999268,-0.060976,-0.121951,0.365854,0.0,0.0,0.0
-0.096436,0.02417,1.002197,0.0,0.0,0.426829,0.0,0.0,0.0
-0.096191,0.042725,0.999268,0.182927,0.121951,0.853659,0.0,0.0,0.0
-0.003418,0.015137,0.999756,-0.121951,-0.060976,0.0,0.0,0.0,0.0
-0.001221,0.015137,1.001709,-0.060976,-0.060976,0.060976,0.0,0.0,0.0
-0.005615,0.018799,1.001465,-0.182927,0.0,0.304878,0.0,0.0,0.0
-0.004395,0.01416,1.001709,0.121951,0.0,0.121951,0.0,0.0,0.0
-0.008057,0.009766,1.003906,-0.060976,-0.182927,0.365854,0.0,0.0,0.0
-0.00293,0.006104,1.001953,-0.121951,0.0,0.304878,0.0,0.0,0.0
0.000732,0.012451,0.999512,-0.182927,0.0,0.304878,0.0,0.0,0.0
-0.001953,0.012939,1.005371,-0.182927,0.060976,0.060976,0.0,0.0,0.0
-0.002441,0.015625,1.002197,-0.060976,-0.060976,0.121951,0.0,0.0,0.0
0.002441,0.013916,1.006836,0.0,-0.121951,0.0,0.0,0.0,0.0
0.000488,0.013672,1.005371,0.0,0.0,-0.121951,0.0,0.0,0.0
0.004395,0.009766,1.000732,-0.487805,-0.121951,-0.121951,0.0,0.0,0.0
0.002686,0.014648,1.003418,-0.243902,0.060976,0.121951,0.0,0.0,0.0
0.000977,0.01001,1.001953,-0.243902,0.0,0.0,0.0,0.0,0.0
-0.001953,0.013184,0.998291,-0.243902,0.0,-0.121951,0.0,0.0,0.0
-0.007568,0.011963,1.00293,0.121951,-0.060976,-0.060976,0.0,0.0,0.0
-0.000488,0.014404,1.000732,0.121951,-0.121951,0.0,0.0,0.0,0.0
-0.003418,0.015625,0.998779,-0.121951,0.304878,0.0,0.0,0.0,0.0
-0.003174,0.009521,1.005371,-0.182927,-0.182927,0.121951,0.0,0.0,0.0
-0.004395,0.012695,1.004883,0.060976,0.060976,-0.060976,0.0,0.0,0.0
-0.003174,0.009521,1.004395,-0.121951,-0.060976,-0.243902,0.0,0.0,0.0
-0.000977,0.009277,1.003906,0.182927,0.121951,-0.243902,0.0,0.0,0.0
-0.004883,0.010742,1.006104,-0.060976,0.121951,-0.121951,0.0,0.0,0.0
-0.002197,0.015381,1.004639,-0.060976,0.121951,-0.243902,0.0,0.0,0.0
0.000488,0.017578,1.003418,0.0,0.0,-0.426829,0.0,0.0,0.0
-0.001465,0.015381,1.000977,-0.182927,-0.060976,-0.182927,0.0,0.0,0.0
0.000977,0.013184,1.001709,-0.304878,0.121951,0.0,0.0,0.0,0.0
0.000977,0.017334,1.002441,-0.182927,0.243902,0.304878,0.0,0.0,0.0
-0.001953,0.017822,0.999023,-0.304878,0.060976,-0.060976,0.0,0.0,0.0
-0.000488,0.014404,1.005371,0.0,0.121951,0.0,0.0,0.0,0.0
-0.00293,0.01001,1.002441,0.060976,0.121951,0.0,0.0,0.0,0.0
-0.006348,0.012207,1.003418,0.0,0.0,-0.060976,0.0,0.0,0.0
-0.002197,0.009766,0.999756,0.243902,0.0,-0.121951,0.0,0.0,0.0
-0.003906,0.013428,1.002686,0.182927,-0.182927,-0.182927,0.0,0.0,0.0
-0.004395,0.013916,1.006104,-0.121951,-0.121951,-0.121951,0.0,0.0,0.0
-0.001709,0.000732,1.00293,0.121951,0.121951,-0.182927,0.0,0.0,0.0
0.004395,0.011475,1.002441,0.0,0.0,-0.304878,0.0,0.0,0.0
-0.001953,0.013672,1.000488,-0.060976,0.0,-0.060976,0.0,0.0,0.0
-0.008057,0.020508,1.000977,-0.060976,-0.182927,-0.365854,0.0,0.0,0.0
0.000977,0.016357,1.006104,-0.182927,-0.060976,-0.243902,0.0,0.0,0.0
0.0,0.009766,1.009521,0.243902,-0.243902,-0.121951,0.0,0.0,0.0
0.005127,0.016846,1.007568,0.121951,0.060976,0.304878,0.0,0.0,0.0
-0.003418,0.01001,0.998047,-0.121951,0.0,0.0,0.0,0.0,0.0
-0.006592,0.009766,1.00293,-0.121951,-0.243902,0.0,0.0,0.0,0.0
-0.002686,0.012451,1.005371,-0.060976,0.121951,-0.121951,0.0,0.0,0.0
-0.00293,0.013916,1.002686,-0.304878,-0.182927,0.121951,0.0,0.0,0.0
-0.000732,0.018311,1.007324,-0.182927,0.060976,0.060976,0.0,0.0,0.0
-0.001221,0.012451,1.003174,-0.121951,-0.182927,0.182927,0.0,0.0,0.0
0.001953,0.009277,1.009277,-0.243902,-0.060976,-0.121951,0.0,0.0,0.0
-0.002197,0.01123,1.006592,0.121951,0.121951,0.304878,0.0,0.0,0.0
-0.000977,0.012451,0.996826,-0.243902,0.121951,0.060976,0.0,0.0,0.0
-0.001709,0.013916,1.001709,0.182927,-0.182927,-0.121951,0.0,0.0,0.0
0.000977,0.009766,1.00415,0.060976,-0.304878,0.121951,0.0,0.0,0.0
0.000244,0.013672,1.005859,0.060976,-0.304878,0.0,0.0,0.0,0.0
-0.008789,0.014404,1.001953,0.0,-0.182927,0.121951,0.0,0.0,0.0
-0.006348,0.013916,1.002686,0.0,0.121951,0.243902,0.0,0.0,0.0
-0.006592,0.008545,1.00415,0.182927,-0.121951,0.365854,0.0,0.0,0.0
0.000488,0.013184,1.002197,-0.182927,0.0,0.182927,0.0,0.0,0.0
-0.002686,0.008057,1.002197,0.182927,-0.121951,0.121951,0.0,0.0,0.0
-0.006104,0.01416,1.003174,-0.182927,0.0,0.487805,0.0,0.0,0.0
-0.006104,0.015137,1.001709,-0.121951,0.121951,0.060976,0.0,0.0,0.0
0.004883,0.007324,1.000244,0.0,0.060976,0.243902,0.0,0.0,0.0
0.001953,0.013916,0.99585,-0.060976,0.060976,0.121951,0.0,0.0,0.0
-0.01001,0.02124,1.002686,-0.304878,-0.060976,-0.060976,0.0,0.0,0.0
-0.00415,0.017822,0.998291,-0.182927,0.060976,0.182927,0.0,0.0,0.0
-0.001465,0.006104,1.00293,-0.121951,-0.121951,-0.243902,0.0,0.0,0.0
-0.005371,0.015625,1.005371,0.060976,-0.060976,-0.121951,0.0,0.0,0.0
-0.001953,0.012939,1.004395,-0.182927,-0.121951,0.0,0.0,0.0,0.0
-0.003662,0.00708,1.002197,0.121951,-0.060976,0.060976,0.0,0.0,0.0
-0.00293,0.005371,1.007812,-0.121951,0.060976,0.182927,0.0,0.0,0.0
0.000488,0.013184,0.999268,0.0,-0.182927,0.0,0.0,0.0,0.0
-0.005615,0.012695,1.003906,-0.121951,-0.060976,-0.243902,0.0,0.0,0.0
0.000977,0.010742,1.003906,-0.121951,-0.121951,-0.182927,0.0,0.0,0.0
-0.019775,0.01709,1.001953,-0.182927,-0.121951,0.0,0.0,0.0,0.0
-0.010742,0.010498,0.996826,0.304878,0.121951,0.426829,0.0,0.0,0.0
-0.019043,0.011963,1.012695,0.304878,0.121951,0.121951,0.0,0.0,0.0
-0.037354,0.006836,1.005371,-0.182927,-0.304878,0.426829,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
