0.216064,-0.101807,0.989746,1.097561,0.365854,13.414635,0.000000,0.000000.1,0.000000.2
0.226318,-0.083496,0.991211,0.304878,0.792683,17.743902,0.0,0.0,0.0
0.235596,-0.039062,1.010498,0.182927,0.548781,19.45122,0.0,0.0,0.0
0.248291,-0.063232,1.009277,0.853659,0.426829,23.719513,0.0,0.0,0.0
0.288818,0.084473,1.005859,1.52439,0.914634,26.280489,0.0,0.0,0.0
0.291504,-0.012207,0.978516,1.280488,1.036585,23.719513,0.0,0.0,0.0
0.248047,0.006104,1.001465,3.231707,1.768293,22.317074,0.0,0.0,0.0
0.286865,0.064697,1.026123,10.670732,1.646341,18.902439,0.0,0.0,0.0
0.257324,0.064941,0.972656,11.646341,1.829268,12.012196,0.0,0.0,0.0
0.200195,0.062012,1.01709,2.743902,0.792683,2.012195,0.0,0.0,0.0
0.215576,0.014893,0.966064,3.04878,-0.182927,-6.463415,0.0,0.0,0.0
0.179443,-0.02124,1.004395,-0.365854,0.792683,-10.365854,0.0,0.0,0.0
0.220459,-0.050781,0.990234,-1.768293,-0.426829,-10.426829,0.0,0.0,0.0
0.120117,-0.022705,1.002686,-2.804878,0.121951,-9.634147,0.0,0.0,0.0
0.123047,-0.032715,1.005859,-5.97561,-1.219512,-8.04878,0.0,0.0,0.0
0.119385,-0.020996,1.023682,-8.536586,-1.463415,-6.219512,0.0,0.0,0.0
0.077637,0.012939,0.987793,1.341463,-0.121951,-6.585366,0.0,0.0,0.0
0.135498,0.023438,0.996094,1.707317,-0.304878,-8.963415,0.0,0.0,0.0
0.093994,0.03125,1.018799,9.939025,0.243902,-11.219512,0.0,0.0,0.0
0.089355,0.048096,0.970215,11.402439,-0.365854,-15.54878,0.0,0.0,0.0
-0.009033,0.045898,0.995605,-1.52439,-0.792683,-21.402439,0.0,0.0,0.0
0.014893,0.043945,1.011963,-0.182927,-1.341463,-24.817074,0.0,0.0,0.0
0.032471,0.053955,1.017822,-3.04878,0.365854,-28.475611,0.0,0.0,0.0
-0.01709,0.047119,1.000977,0.792683,-0.060976,-31.402439,0.0,0.0,0.0
0.009033,0.008301,0.999268,-2.682927,-0.426829,-32.5,0.0,0.0,0.0
0.070801,-0.056641,1.013184,-2.621951,-0.97561,-31.768293,0.0,0.0,0.0
-0.013672,-0.054932,0.993408,-2.073171,-1.158537,-29.939026,0.0,0.0,0.0
-0.001465,-0.030518,1.002197,-4.695122,-1.463415,-30.670732,0.0,0.0,0.0
-0.023682,-0.02124,1.021973,-2.5,-1.585366,-33.109756,0.0,0.0,0.0
-0.08252,-0.014404,1.011475,1.95122,-0.853659,-34.024391,0.0,0.0,0.0
-0.08374,-0.032227,1.001709,1.463415,-0.548781,-33.475609,0.0,0.0,0.0
-0.046143,-0.007324,1.01123,5.670732,-0.182927,-33.658539,0.0,0.0,0.0
-0.061768,-0.003906,1.02417,-0.121951,-0.243902,-34.207317,0.0,0.0,0.0
-0.128418,0.015625,1.02832,-2.926829,-1.646341,-35.853661,0.0,0.0,0.0
-0.082275,-0.062988,1.000732,0.609756,-0.609756,-35.975609,0.0,0.0,0.0
-0.175049,-0.018066,1.01123,-2.256098,-1.341463,-33.048782,0.0,0.0,0.0
-0.125,-0.049316,1.018799,-2.560976,-1.280488,-31.280489,0.0,0.0,0.0
-0.131592,-0.011475,1.016113,-3.231707,-0.853659,-30.853659,0.0,0.0,0.0
-0.127197,-0.039062,0.996094,-1.341463,-0.731707,-31.402439,0.0,0.0,0.0
-0.151367,-0.075439,0.990234,0.365854,-1.402439,-30.853659,0.0,0.0,0.0
-0.135986,-0.074463,0.983887,0.609756,-1.280488,-29.085367,0.0,0.0,0.0
-0.172363,-0.074219,0.996094,-2.439024,-1.219512,-26.402439,0.0,0.0,0.0
-0.119141,-0.04834,0.995605,-2.926829,-0.365854,-23.963415,0.0,0.0,0.0
-0.233154,-0.025391,1.008057,-4.02439,-1.097561,-21.524391,0.0,0.0,0.0
-0.154297,-0.001709,0.983154,2.012195,-0.365854,-19.268293,0.0,0.0,0.0
-0.204346,0.022217,1.00415,2.804878,-0.609756,-18.719513,0.0,0.0,0.0
-0.234863,0.034668,1.024658,11.158537,0.609756,-17.743902,0.0,0.0,0.0
-0.198242,0.030518,0.981201,4.45122,-0.548781,-18.902439,0.0,0.0,0.0
-0.212891,0.000732,1.046875,-3.780488,-0.243902,-17.865854,0.0,0.0,0.0
-0.162842,0.006836,1.022217,-2.926829,-0.548781,-16.646341,0.0,0.0,0.0
-0.199219,-0.013428,1.02002,-4.207317,-0.792683,-16.463415,0.0,0.0,0.0
-0.181152,-0.039551,0.998291,-2.256098,-0.426829,-14.573171,0.0,0.0,0.0
-0.192139,-0.039307,1.004395,-2.987805,-0.792683,-14.02439,0.0,0.0,0.0
-0.209961,-0.030518,1.003906,-2.073171,-0.426829,-11.646341,0.0,0.0,0.0
-0.160889,-0.035645,1.015625,-0.121951,-0.243902,-9.268292,0.0,0.0,0.0
-0.17334,-0.003906,1.011475,-0.060976,-0.243902,-6.585366,0.0,0.0,0.0
-0.164062,0.022949,1.007324,1.768293,0.182927,-5.731708,0.0,0.0,0.0
-0.152588,0.037842,0.985596,5.609756,0.426829,-5.487805,0.0,0.0,0.0
-0.127441,0.045166,1.004395,-0.97561,-0.060976,-5.97561,0.0,0.0,0.0
-0.166748,0.067139,1.006104,0.365854,-0.243902,-7.317073,0.0,0.0,0.0
-0.110107,0.036865,0.995117,0.304878,0.0,-8.47561,0.0,0.0,0.0
-0.100342,0.016602,1.010986,-2.5,-0.609756,-8.841464,0.0,0.0,0.0
-0.098145,-0.007324,1.003174,-0.792683,-0.609756,-8.292683,0.0,0.0,0.0
-0.098877,0.031494,1.005859,-0.304878,-0.304878,-8.04878,0.0,0.0,0.0
-0.086914,0.024658,1.001465,-0.182927,-0.609756,-8.902439,0.0,0.0,0.0
-0.095459,0.008789,1.007812,-0.182927,-0.182927,-7.012195,0.0,0.0,0.0
-0.10791,0.028076,1.00293,-0.060976,-0.243902,-3.536585,0.0,0.0,0.0
-0.108398,0.023438,0.991211,0.914634,-0.121951,-3.841464,0.0,0.0,0.0
-0.112793,0.027832,1.006348,0.304878,0.060976,-1.158537,0.0,0.0,0.0
-0.083496,0.018311,1.002441,0.243902,0.060976,-0.304878,0.0,0.0,0.0
-0.008057,0.001953,1.003662,-0.487805,0.121951,-0.304878,0.0,0.0,0.0
-0.009766,0.007568,1.007324,-0.97561,-0.121951,0.0,0.0,0.0,0.0
-0.000488,0.005859,1.008301,-0.548781,0.243902,0.304878,0.0,0.0,0.0
-0.001709,0.002686,1.00708,-0.792683,-0.060976,0.304878,0.0,0.0,0.0
-0.004395,-0.001221,1.000732,-0.121951,-0.365854,0.121951,0.0,0.0,0.0
-0.002197,-0.000244,1.005127,-0.121951,0.060976,0.121951,0.0,0.0,0.0
-0.00293,-0.001953,0.997559,0.0,0.0,0.060976,0.0,0.0,0.0
-0.003662,0.004395,1.001953,-0.304878,-0.060976,0.243902,0.0,0.0,0.0
-0.004395,0.000244,1.002441,-0.243902,0.182927,0.060976,0.0,0.0,0.0
-0.00293,0.002686,1.001953,-0.182927,-0.121951,0.121951,0.0,0.0,0.0
0.00293,0.00293,0.998535,-0.304878,0.0,-0.121951,0.0,0.0,0.0
0.0,-0.000244,1.001953,0.243902,0.182927,0.182927,0.0,0.0,0.0
-0.000977,0.006104,1.005615,-0.060976,-0.060976,0.243902,0.0,0.0,0.0
0.002686,-0.003662,0.998047,0.060976,0.0,-0.060976,0.0,0.0,0.0
0.003174,0.001465,1.004395,0.365854,0.487805,0.121951,0.0,0.0,0.0
-0.002197,0.003174,0.999023,0.304878,0.060976,0.243902,0.0,0.0,0.0
-0.000488,0.006592,1.004395,-0.060976,-0.243902,0.060976,0.0,0.0,0.0
0.000488,0.00708,0.999268,0.243902,0.060976,-0.060976,0.0,0.0,0.0
0.000977,0.002441,1.002441,0.0,0.243902,-0.243902,0.0,0.0,0.0
-0.000732,0.000732,1.005127,0.0,0.060976,-0.060976,0.0,0.0,0.0
-0.004883,0.001953,1.008545,0.182927,-0.060976,-0.243902,0.0,0.0,0.0
0.003662,0.006348,0.998779,-0.304878,0.060976,-0.121951,0.0,0.0,0.0
-0.006592,-0.00415,0.997559,-0.060976,-0.304878,0.182927,0.0,0.0,0.0
-0.004639,0.007324,1.00415,-0.121951,0.121951,-0.182927,0.0,0.0,0.0
-0.002686,0.007324,1.001709,0.0,0.0,-0.304878,0.0,0.0,0.0
-0.001953,0.005615,1.004639,0.121951,0.365854,-0.060976,0.0,0.0,0.0
-0.00293,0.008789,0.999268,0.121951,0.182927,-0.182927,0.0,0.0,0.0
0.002197,0.004883,1.00415,0.121951,0.0,0.0,0.0,0.0,0.0
0.002686,0.005127,1.000488,0.0,0.0,-0.182927,0.0,0.0,0.0
-0.001709,0.008057,1.005371,0.0,0.365854,0.060976,0.0,0.0,0.0
-0.002686,0.001465,1.001709,-0.121951,0.243902,0.121951,0.0,0.0,0.0
-0.006836,-0.000732,1.001465,-0.060976,0.182927,0.060976,0.0,0.0,0.0
-0.001709,0.000732,1.004883,-0.243902,-0.121951,0.060976,0.0,0.0,0.0
0.003906,0.006836,1.009277,-0.182927,-0.121951,-0.243902,0.0,0.0,0.0
-0.004883,-0.001465,0.999023,-0.121951,-0.060976,0.060976,0.0,0.0,0.0
-0.002441,-0.000732,1.001465,0.0,0.0,0.121951,0.0,0.0,0.0
0.002686,0.005615,0.999268,-0.060976,0.060976,0.0,0.0,0.0,0.0
0.001221,-0.00293,1.005371,-0.304878,-0.060976,-0.060976,0.0,0.0,0.0
0.002197,0.000732,1.003418,-0.121951,0.0,-0.121951,0.0,0.0,0.0
0.000244,-0.001709,1.000244,0.182927,0.304878,0.182927,0.0,0.0,0.0
0.0,0.005127,1.004883,0.060976,0.060976,-0.182927,0.0,0.0,0.0
0.001709,0.000732,1.008545,0.0,0.304878,0.182927,0.0,0.0,0.0
-0.005615,0.006104,0.999023,-0.182927,-0.243902,0.182927,0.0,0.0,0.0
-0.006104,0.002686,1.001953,-0.121951,0.060976,-0.121951,0.0,0.0,0.0
0.0,0.009277,1.005127,-0.060976,-0.182927,0.060976,0.0,0.0,0.0
-0.001953,-0.001465,1.005859,-0.182927,-0.121951,-0.121951,0.0,0.0,0.0
-0.005371,0.006592,1.002686,-0.243902,0.182927,0.0,0.0,0.0,0.0
-0.002686,0.01001,1.001465,-0.304878,-0.121951,0.121951,0.0,0.0,0.0
-0.00293,0.00415,1.007324,-0.121951,-0.121951,0.060976,0.0,0.0,0.0
0.001953,-0.005371,0.999756,0.0,0.0,0.121951,0.0,0.0,0.0
-0.003418,0.004883,1.003906,-0.121951,0.0,0.182927,0.0,0.0,0.0
-0.003174,0.000488,1.004395,-0.182927,0.182927,0.121951,0.0,0.0,0.0
0.000977,0.001709,1.005859,-0.060976,-0.060976,0.060976,0.0,0.0,0.0
-0.002441,0.002686,1.007568,0.121951,0.121951,0.304878,0.0,0.0,0.0
-0.004639,0.006592,1.006592,-0.182927,0.182927,0.060976,0.0,0.0,0.0
0.000244,0.000977,1.001465,-0.121951,0.0,0.304878,0.0,0.0,0.0
-0.005127,0.006104,1.002197,-0.121951,-0.182927,0.243902,0.0,0.0,0.0
-0.006836,-0.000977,1.005371,-0.304878,-0.182927,-0.060976,0.0,0.0,0.0
-0.009277,0.007812,1.000732,0.060976,0.0,0.121951,0.0,0.0,0.0
-0.006104,0.0,1.00293,-0.304878,-0.121951,0.304878,0.0,0.0,0.0
-0.000488,-0.003662,1.003906,-0.060976,0.060976,0.487805,0.0,0.0,0.0
-0.002686,-0.006104,1.002441,0.060976,0.0,0.487805,0.0,0.0,0.0
-0.005615,-0.005859,0.997803,-0.182927,-0.182927,0.609756,0.0,0.0,0.0
-0.015869,-0.00708,1.00415,-0.060976,0.304878,0.914634,0.0,0.0,0.0
-0.018066,-0.007568,1.001465,0.0,0.0,1.402439,0.0,0.0,0.0
-0.042969,-0.013184,1.005127,0.0,0.304878,1.036585,0.0,0.0,0.0
-0.050781,-0.000977,0.993652,0.182927,0.121951,2.012195,0.0,0.0,0.0
-0.032959,0.001465,1.001221,0.182927,-0.182927,3.109756,0.0,0.0,0.0
-0.023682,0.003662,1.006104,-0.121951,-0.060976,3.414634,0.0,0.0,0.0
-0.118652,-0.01001,1.009033,-0.060976,0.121951,3.841464,0.0,0.0,0.0
-0.081299,-0.01123,1.001709,0.365854,0.243902,6.036585,0.0,0.0,0.0
-0.034912,0.025879,1.000244,-0.060976,0.060976,5.97561,0.0,0.0,0.0
-0.079346,0.014893,1.00293,-0.060976,0.0,6.097561,0.0,0.0,0.0
-0.076904,-0.003174,0.995361,0.0,0.182927,5.97561,0.0,0.0,0.0
-0.093262,0.00708,0.996826,-0.060976,0.121951,6.341464,0.0,0.0,0.0
-0.083984,0.006836,1.003662,-0.121951,0.060976,5.792683,0.0,0.0,0.0
-0.092773,0.001465,0.999756,-0.487805,0.060976,5.731708,0.0,0.0,0.0
-0.099365,-0.006836,1.008301,0.182927,0.0,5.609756,0.0,0.0,0.0
-0.119385,-0.003906,1.008545,-0.060976,0.304878,5.670732,0.0,0.0,0.0
-0.112061,-0.01001,1.007812,0.121951,0.365854,5.914634,0.0,0.0,0.0
-0.12207,0.00293,0.999023,0.487805,0.304878,5.97561,0.0,0.0,0.0
-0.135986,0.00415,1.001709,1.036585,0.182927,6.585366,0.0,0.0,0.0
-0.144043,0.004395,1.004883,0.060976,-0.060976,7.134147,0.0,0.0,0.0
-0.142822,0.016357,1.009521,0.853659,0.365854,6.95122,0.0,0.0,0.0
-0.154785,-0.005127,0.988037,0.182927,0.243902,7.439024,0.0,0.0,0.0
-0.183838,-0.005615,1.00708,0.060976,0.182927,7.865854,0.0,0.0,0.0
-0.218262,-0.008545,0.996826,-0.670732,0.243902,9.390244,0.0,0.0,0.0
-0.172119,0.006836,1.000488,1.280488,0.487805,9.817074,0.0,0.0,0.0
-0.144287,0.020752,0.995361,-0.121951,0.609756,9.939025,0.0,0.0,0.0
-0.160156,0.038574,1.003906,0.0,0.487805,10.487805,0.0,0.0,0.0
-0.216309,0.038086,0.993408,-0.182927,0.365854,10.0,0.0,0.0,0.0
-0.210449,0.031494,1.000977,1.402439,0.060976,8.902439,0.0,0.0,0.0
-0.197998,0.009521,1.006592,-0.060976,0.060976,10.609756,0.0,0.0,0.0
-0.187012,0.010498,1.003906,-0.487805,0.670732,13.04878,0.0,0.0,0.0
-0.135498,0.053223,0.989258,-0.304878,0.487805,14.268293,0.0,0.0,0.0
-0.221436,0.040527,1.005371,-0.487805,0.670732,14.512196,0.0,0.0,0.0
-0.147705,0.009277,0.997559,0.426829,0.426829,14.695123,0.0,0.0,0.0
-0.201904,0.036621,1.005615,0.853659,0.365854,15.060976,0.0,0.0,0.0
-0.213379,0.003906,0.992188,1.95122,0.487805,14.573171,0.0,0.0,0.0
-0.132812,-0.045654,1.01709,-0.182927,1.036585,17.804878,0.0,0.0,0.0
-0.135254,-0.020508,1.008301,-1.829268,1.036585,21.646341,0.0,0.0,0.0
-0.163574,-0.003418,1.008057,0.243902,0.243902,23.353659,0.0,0.0,0.0
-0.076904,0.041992,1.000244,-0.060976,0.304878,22.134148,0.0,0.0,0.0
-0.197754,0.020508,0.99585,-0.548781,0.609756,19.390244,0.0,0.0,0.0
-0.130371,-0.056152,0.993164,1.463415,0.670732,19.756098,0.0,0.0,0.0
-0.145264,-0.040527,1.020508,-3.109756,0.182927,22.134148,0.0,0.0,0.0
-0.048828,-0.05835,0.996338,-2.743902,0.792683,24.329269,0.0,0.0,0.0
-0.084717,-0.028809,1.000244,-3.47561,1.219512,25.243902,0.0,0.0,0.0
-0.049561,0.002686,0.999512,-2.987805,-0.060976,26.463415,0.0,0.0,0.0
-0.087158,0.365479,1.036621,-2.012195,0.426829,24.634148,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
