2.000000,2.000000.1,4.959229,3956.097656,3922.195312,3865.548828,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.967529,3956.463623,3921.890381,3866.036621,0.0,0.0,0.0
2.0,2.0,4.964111,3956.463623,3921.463623,3866.951416,0.0,0.0,0.0
2.0,2.0,4.973145,3956.402588,3921.646484,3867.439209,0.0,0.0,0.0
2.0,2.0,4.98291,3956.280518,3921.158691,3868.231689,0.0,0.0,0.0
2.0,2.0,1.007812,3956.341553,3921.646484,3869.20752,0.0,0.0,0.0
2.0,2.0,1.018066,3955.975586,3922.927002,3870.609863,0.0,0.0,0.0
2.0,2.0,1.031006,3955.609863,3924.634277,3871.158691,0.0,0.0,0.0
2.0,2.0,1.023193,3954.512207,3926.951416,3870.183105,0.0,0.0,0.0
2.0,2.0,1.002197,3953.35376,3928.35376,3868.780518,0.0,0.0,0.0
2.0,2.0,4.976807,3953.780518,3928.963623,3867.865967,0.0,0.0,0.0
2.0,2.0,4.954346,3954.573242,3929.085449,3867.987793,0.0,0.0,0.0
2.0,2.0,4.931396,3955.243896,3928.109863,3869.329346,0.0,0.0,0.0
2.0,2.0,4.911133,3955.85376,3926.158691,3871.219482,0.0,0.0,0.0
2.0,2.0,4.909912,3955.975586,3923.35376,3873.597656,0.0,0.0,0.0
2.0,2.0,4.925537,3956.829346,3920.365967,3876.036621,0.0,0.0,0.0
2.0,2.0,4.953613,3958.048828,3918.414795,3878.231689,0.0,0.0,0.0
2.0,2.0,4.987061,3958.536621,3917.62207,3879.146484,0.0,0.0,0.0
2.0,2.0,1.005859,3958.170898,3918.597656,3878.719482,0.0,0.0,0.0
2.0,2.0,4.999512,3956.829346,3919.939209,3878.170898,0.0,0.0,0.0
2.0,2.0,4.994385,3956.036621,3920.548828,3876.890381,0.0,0.0,0.0
2.0,2.0,4.981201,3956.219482,3920.670898,3875.914795,0.0,0.0,0.0
2.0,2.0,4.974854,3957.62207,3920.670898,3875.0,0.0,0.0,0.0
2.0,2.0,4.957275,3959.512207,3919.756104,3874.939209,0.0,0.0,0.0
2.0,2.0,4.955566,3960.85376,3918.719482,3874.939209,0.0,0.0,0.0
2.0,2.0,4.971191,3961.280518,3916.463623,3875.427002,0.0,0.0,0.0
2.0,2.0,4.989014,3961.829346,3915.548828,3876.280518,0.0,0.0,0.0
2.0,2.0,1.01123,3961.951416,3915.183105,3877.683105,0.0,0.0,0.0
2.0,2.0,1.030518,3961.585449,3915.670898,3878.658691,0.0,0.0,0.0
2.0,2.0,1.05249,3961.402588,3917.195312,3879.20752,0.0,0.0,0.0
2.0,2.0,1.064941,3960.12207,3919.756104,3879.390381,0.0,0.0,0.0
2.0,2.0,1.053223,3958.597656,3922.927002,3877.927002,0.0,0.0,0.0
2.0,2.0,1.018066,3957.5,3925.0,3875.914795,0.0,0.0,0.0
2.0,2.0,4.984863,3957.804932,3925.792725,3874.512207,0.0,0.0,0.0
2.0,2.0,4.970703,3959.329346,3925.914795,3874.573242,0.0,0.0,0.0
2.0,2.0,4.939209,3961.280518,3925.548828,3876.524414,0.0,0.0,0.0
2.0,2.0,4.909912,3961.829346,3924.695312,3877.987793,0.0,0.0,0.0
2.0,2.0,4.891602,3960.731689,3922.804932,3880.243896,0.0,0.0,0.0
2.0,2.0,4.901123,3960.243896,3920.365967,3882.378174,0.0,0.0,0.0
2.0,2.0,4.932617,3959.756104,3918.292725,3884.20752,0.0,0.0,0.0
2.0,2.0,4.964355,3959.573242,3918.719482,3886.463623,0.0,0.0,0.0
2.0,2.0,4.967529,3959.268311,3920.975586,3887.987793,0.0,0.0,0.0
2.0,2.0,4.946045,3958.109863,3922.927002,3888.048828,0.0,0.0,0.0
2.0,2.0,4.902832,3954.20752,3923.780518,3887.256104,0.0,0.0,0.0
2.0,2.0,4.873779,3952.5,3922.62207,3886.890381,0.0,0.0,0.0
2.0,2.0,4.854004,3952.5,3920.792725,3887.5,0.0,0.0,0.0
2.0,2.0,4.838135,3954.939209,3918.719482,3889.634277,0.0,0.0,0.0
2.0,2.0,4.827148,3956.951416,3915.609863,3892.012207,0.0,0.0,0.0
2.0,2.0,4.83374,3956.951416,3911.585449,3894.085449,0.0,0.0,0.0
2.0,2.0,4.859375,3955.792725,3908.231689,3895.914795,0.0,0.0,0.0
2.0,2.0,4.868896,3953.902588,3906.219482,3897.073242,0.0,0.0,0.0
2.0,2.0,4.875977,3951.585449,3903.658691,3896.890381,0.0,0.0,0.0
2.0,2.0,4.909668,3949.024414,3900.0,3896.951416,0.0,0.0,0.0
2.0,2.0,4.956055,3948.231689,3898.292725,3897.5,0.0,0.0,0.0
2.0,2.0,4.981201,3948.170898,3898.170898,3897.073242,0.0,0.0,0.0
