2.000000,2.000000.1,4.960938,3993.353760,3708.780518,3838.475586,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.993652,3994.146484,3710.061035,3839.634277,0.0,0.0,0.0
2.0,2.0,4.993408,3994.634277,3711.646484,3840.183105,0.0,0.0,0.0
2.0,2.0,4.990234,3994.20752,3712.317139,3840.183105,0.0,0.0,0.0
2.0,2.0,4.983154,3993.109863,3712.561035,3840.12207,0.0,0.0,0.0
2.0,2.0,4.981445,3993.719727,3712.865967,3840.12207,0.0,0.0,0.0
2.0,2.0,4.972168,3995.0,3712.987793,3839.451416,0.0,0.0,0.0
2.0,2.0,4.998779,0.365854,3713.231689,3839.024414,0.0,0.0,0.0
2.0,2.0,1.004395,0.487805,3713.35376,3837.683105,0.0,0.0,0.0
2.0,2.0,1.005615,3995.975586,3714.634277,3836.158691,0.0,0.0,0.0
2.0,2.0,4.994629,3994.817139,3714.817139,3834.878174,0.0,0.0,0.0
2.0,2.0,1.000488,3993.536621,3714.756104,3833.719482,0.0,0.0,0.0
2.0,2.0,1.010742,3993.902588,3715.487793,3833.658691,0.0,0.0,0.0
2.0,2.0,1.013672,3995.365967,3716.402588,3834.024414,0.0,0.0,0.0
2.0,2.0,1.012207,3995.670898,3717.804932,3834.146484,0.0,0.0,0.0
2.0,2.0,1.002686,0.121951,3719.329346,3834.329346,0.0,0.0,0.0
2.0,2.0,4.983398,0.365854,3720.427002,3834.390381,0.0,0.0,0.0
2.0,2.0,4.958252,0.365854,3721.646484,3834.878174,0.0,0.0,0.0
2.0,2.0,4.924561,0.609756,3721.463623,3835.427002,0.0,0.0,0.0
2.0,2.0,4.908447,0.243902,3720.731689,3835.731689,0.0,0.0,0.0
2.0,2.0,4.903076,3995.975586,3718.658691,3835.548828,0.0,0.0,0.0
2.0,2.0,4.909668,3994.268311,3717.012207,3835.487793,0.0,0.0,0.0
2.0,2.0,4.922363,3993.048828,3715.731689,3835.792725,0.0,0.0,0.0
2.0,2.0,4.932129,3992.317139,3715.365967,3836.280518,0.0,0.0,0.0
2.0,2.0,4.933594,3992.62207,3715.243896,3836.890381,0.0,0.0,0.0
2.0,2.0,4.928223,3992.683105,3715.183105,3837.195312,0.0,0.0,0.0
2.0,2.0,4.92334,3992.378174,3714.573242,3837.5,0.0,0.0,0.0
2.0,2.0,4.93042,3992.256104,3713.841553,3837.927002,0.0,0.0,0.0
2.0,2.0,4.951904,3991.829346,3712.804932,3838.780518,0.0,0.0,0.0
2.0,2.0,4.968262,3991.890381,3712.378174,3838.536621,0.0,0.0,0.0
2.0,2.0,4.977051,3992.195312,3713.048828,3838.292725,0.0,0.0,0.0
