2.000000,2.000000.1,4.844727,3952.927002,3919.390381,3876.280518,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.845215,3953.35376,3916.890381,3877.012207,0.0,0.0,0.0
2.0,2.0,4.860596,3953.841553,3914.390381,3877.683105,0.0,0.0,0.0
2.0,2.0,4.893066,3954.634277,3912.865967,3877.62207,0.0,0.0,0.0
2.0,2.0,4.923584,3954.939209,3913.109863,3876.890381,0.0,0.0,0.0
2.0,2.0,4.935059,3954.451416,3913.841553,3874.939209,0.0,0.0,0.0
2.0,2.0,4.932861,3952.987793,3915.243896,3874.329346,0.0,0.0,0.0
2.0,2.0,4.935059,3952.195312,3915.85376,3875.061035,0.0,0.0,0.0
2.0,2.0,4.918945,3951.585449,3916.951416,3876.70752,0.0,0.0,0.0
2.0,2.0,4.885742,3950.061035,3916.036621,3878.780518,0.0,0.0,0.0
2.0,2.0,4.865723,3947.62207,3914.329346,3880.365967,0.0,0.0,0.0
2.0,2.0,4.852539,3946.280518,3911.70752,3881.768311,0.0,0.0,0.0
2.0,2.0,4.84375,3946.585449,3908.597656,3882.865967,0.0,0.0,0.0
2.0,2.0,4.851074,3948.719482,3904.878174,3883.780518,0.0,0.0,0.0
2.0,2.0,4.898193,3951.097656,3901.402588,3884.451416,0.0,0.0,0.0
2.0,2.0,4.958008,3953.109863,3899.085449,3884.939209,0.0,0.0,0.0
2.0,2.0,1.015625,3951.402588,3899.817139,3883.902588,0.0,0.0,0.0
2.0,2.0,1.030029,3951.524414,3901.829346,3882.195312,0.0,0.0,0.0
2.0,2.0,1.044189,3951.829346,3903.597656,3881.829346,0.0,0.0,0.0
2.0,2.0,1.041748,3953.475586,3905.061035,3882.073242,0.0,0.0,0.0
2.0,2.0,1.044189,3955.548828,3905.914795,3883.109863,0.0,0.0,0.0
2.0,2.0,1.027832,3956.70752,3906.158691,3883.719482,0.0,0.0,0.0
2.0,2.0,1.009766,3957.317139,3905.609863,3883.292725,0.0,0.0,0.0
2.0,2.0,4.998291,3958.841553,3902.317139,3883.719482,0.0,0.0,0.0
2.0,2.0,1.032715,3962.927002,3897.195312,3883.902588,0.0,0.0,0.0
2.0,2.0,1.103516,3967.195312,3892.439209,3884.695312,0.0,0.0,0.0
2.0,2.0,1.217773,3972.439209,3889.451416,3883.597656,0.0,0.0,0.0
2.0,2.0,1.310791,3975.548828,3889.817139,3881.280518,0.0,0.0,0.0
2.0,2.0,1.408691,3979.573242,3892.804932,3877.927002,0.0,0.0,0.0
2.0,2.0,1.472656,3983.048828,3898.902588,3873.048828,0.0,0.0,0.0
2.0,2.0,1.529785,3986.70752,3905.792725,3866.402588,0.0,0.0,0.0
2.0,2.0,1.538574,3984.024414,3912.195312,3862.073242,0.0,0.0,0.0
2.0,2.0,1.578125,3987.927002,3919.817139,3854.268311,0.0,0.0,0.0
2.0,2.0,1.60791,3995.304932,3926.036621,3847.743896,0.0,0.0,0.0
2.0,2.0,1.643311,2.195122,3934.451416,3837.683105,0.0,0.0,0.0
2.0,2.0,1.646973,3.353659,3942.865967,3828.963623,0.0,0.0,0.0
2.0,2.0,1.656006,6.95122,3952.256104,3822.134277,0.0,0.0,0.0
2.0,2.0,1.643799,11.768293,3962.012207,3817.134277,0.0,0.0,0.0
2.0,2.0,1.629639,14.207317,3971.097656,3813.231689,0.0,0.0,0.0
2.0,2.0,1.570312,14.756098,3979.817139,3808.963623,0.0,0.0,0.0
2.0,2.0,1.501709,15.792684,3987.804932,3804.451416,0.0,0.0,0.0
2.0,2.0,1.443115,15.243903,3993.231689,3798.902588,0.0,0.0,0.0
2.0,2.0,1.38501,16.463415,1.52439,3792.073242,0.0,0.0,0.0
2.0,2.0,1.35791,19.634148,5.0,3788.414795,0.0,0.0,0.0
2.0,2.0,1.340576,22.804878,9.02439,3785.487793,0.0,0.0,0.0
2.0,2.0,1.327148,23.658537,13.902439,3782.378174,0.0,0.0,0.0
2.0,2.0,1.280518,21.707317,20.731709,3780.609863,0.0,0.0,0.0
2.0,2.0,1.220215,19.634148,27.743902,3780.731689,0.0,0.0,0.0
2.0,2.0,1.161865,17.92683,31.463415,3782.5,0.0,0.0,0.0
2.0,2.0,1.095947,14.085366,35.731709,3785.183105,0.0,0.0,0.0
2.0,2.0,1.044922,9.573171,39.451221,3787.987793,0.0,0.0,0.0
2.0,2.0,4.976074,4.512195,43.170734,3790.183105,0.0,0.0,0.0
2.0,2.0,4.906006,3994.146484,46.341465,3791.829346,0.0,0.0,0.0
2.0,2.0,4.824463,3987.317139,49.268295,3792.987793,0.0,0.0,0.0
2.0,2.0,4.747803,3980.487793,51.402439,3795.183105,0.0,0.0,0.0
2.0,2.0,4.643799,3976.280518,52.804878,3797.62207,0.0,0.0,0.0
2.0,2.0,4.527832,3971.036621,51.341465,3803.109863,0.0,0.0,0.0
2.0,2.0,4.441406,3970.548828,45.792683,3808.719482,0.0,0.0,0.0
2.0,2.0,4.387451,3970.243896,38.475609,3815.670898,0.0,0.0,0.0
2.0,2.0,4.39917,3966.341553,29.756098,3822.5,0.0,0.0,0.0
2.0,2.0,4.418945,3959.146484,23.658537,3826.70752,0.0,0.0,0.0
2.0,2.0,4.401855,3952.195312,21.097561,3829.939209,0.0,0.0,0.0
2.0,2.0,4.324463,3947.62207,18.170732,3834.451416,0.0,0.0,0.0
2.0,2.0,4.226074,3947.987793,12.5,3838.475586,0.0,0.0,0.0
2.0,2.0,4.139648,3952.256104,2.378049,3841.036621,0.0,0.0,0.0
2.0,2.0,4.072021,3957.561035,3984.695312,3842.317139,0.0,0.0,0.0
2.0,2.0,4.043457,3964.512207,3966.158691,3843.902588,0.0,0.0,0.0
2.0,2.0,4.078369,3968.963623,3946.280518,3847.195312,0.0,0.0,0.0
2.0,2.0,4.135986,3975.061035,3930.975586,3850.731689,0.0,0.0,0.0
2.0,2.0,4.225586,3979.878174,3919.756104,3854.939209,0.0,0.0,0.0
2.0,2.0,4.333252,3978.658691,3912.073242,3860.0,0.0,0.0,0.0
2.0,2.0,4.412598,3971.768311,3910.243896,3863.292725,0.0,0.0,0.0
2.0,2.0,4.422607,3962.012207,3912.378174,3865.548828,0.0,0.0,0.0
2.0,2.0,4.378174,3951.951416,3915.304932,3867.743896,0.0,0.0,0.0
2.0,2.0,4.278564,3944.268311,3914.695312,3868.902588,0.0,0.0,0.0
2.0,2.0,4.165039,3940.548828,3907.804932,3870.243896,0.0,0.0,0.0
2.0,2.0,4.125732,3942.195312,3896.097656,3871.951416,0.0,0.0,0.0
2.0,2.0,4.156006,3945.731689,3880.609863,3875.427002,0.0,0.0,0.0
2.0,2.0,4.266113,3951.280518,3866.585449,3877.865967,0.0,0.0,0.0
2.0,2.0,4.384766,3954.512207,3858.170898,3878.963623,0.0,0.0,0.0
2.0,2.0,4.507812,3953.414795,3853.841553,3878.475586,0.0,0.0,0.0
2.0,2.0,4.561768,3948.231689,3853.841553,3876.890381,0.0,0.0,0.0
2.0,2.0,4.583008,3942.073242,3853.231689,3874.20752,0.0,0.0,0.0
2.0,2.0,4.606445,3938.475586,3852.62207,3872.62207,0.0,0.0,0.0
2.0,2.0,4.623535,3934.390381,3850.975586,3871.951416,0.0,0.0,0.0
2.0,2.0,4.641846,3932.683105,3848.292725,3873.292725,0.0,0.0,0.0
2.0,2.0,4.654541,3932.743896,3845.914795,3874.634277,0.0,0.0,0.0
2.0,2.0,4.682617,3933.292725,3842.683105,3876.463623,0.0,0.0,0.0
2.0,2.0,4.699951,3933.597656,3839.024414,3877.012207,0.0,0.0,0.0
2.0,2.0,4.761475,3930.609863,3835.85376,3876.585449,0.0,0.0,0.0
2.0,2.0,4.841553,3925.365967,3834.085449,3873.35376,0.0,0.0,0.0
2.0,2.0,4.897217,3923.170898,3836.158691,3868.109863,0.0,0.0,0.0
2.0,2.0,4.936279,3918.475586,3838.963623,3861.585449,0.0,0.0,0.0
2.0,2.0,4.952637,3919.20752,3843.231689,3855.609863,0.0,0.0,0.0
2.0,2.0,4.967773,3923.109863,3845.85376,3853.963623,0.0,0.0,0.0
2.0,2.0,4.978027,3925.0,3847.317139,3854.756104,0.0,0.0,0.0
2.0,2.0,4.979004,3923.414795,3848.414795,3856.646484,0.0,0.0,0.0
2.0,2.0,4.999756,3919.20752,3847.987793,3857.62207,0.0,0.0,0.0
2.0,2.0,1.041992,3914.390381,3846.829346,3857.743896,0.0,0.0,0.0
2.0,2.0,1.070312,3913.841553,3846.402588,3858.414795,0.0,0.0,0.0
2.0,2.0,1.112305,3914.695312,3846.829346,3861.219482,0.0,0.0,0.0
2.0,2.0,1.12085,3917.134277,3847.804932,3862.561035,0.0,0.0,0.0
2.0,2.0,1.152588,3920.487793,3847.317139,3863.231689,0.0,0.0,0.0
2.0,2.0,1.213623,3925.975586,3845.12207,3864.024414,0.0,0.0,0.0
2.0,2.0,1.297607,3930.548828,3845.061035,3864.573242,0.0,0.0,0.0
2.0,2.0,1.387451,3934.878174,3847.439209,3864.268311,0.0,0.0,0.0
2.0,2.0,1.472412,3937.5,3852.561035,3863.170898,0.0,0.0,0.0
2.0,2.0,1.523682,3937.804932,3861.036621,3862.865967,0.0,0.0,0.0
2.0,2.0,1.534668,3937.073242,3874.024414,3864.451416,0.0,0.0,0.0
2.0,2.0,1.483887,3935.427002,3882.683105,3864.695312,0.0,0.0,0.0
2.0,2.0,1.425293,3932.5,3889.756104,3864.512207,0.0,0.0,0.0
2.0,2.0,1.376465,3932.195312,3893.658691,3864.451416,0.0,0.0,0.0
2.0,2.0,1.340088,3935.487793,3896.829346,3866.341553,0.0,0.0,0.0
2.0,2.0,1.324707,3940.304932,3898.902588,3869.20752,0.0,0.0,0.0
2.0,2.0,1.311035,3944.939209,3900.914795,3871.036621,0.0,0.0,0.0
2.0,2.0,1.30835,3949.085449,3902.804932,3872.134277,0.0,0.0,0.0
2.0,2.0,1.328613,3952.987793,3905.304932,3873.536621,0.0,0.0,0.0
2.0,2.0,1.35083,3955.0,3909.939209,3874.878174,0.0,0.0,0.0
2.0,2.0,1.344482,3956.280518,3916.158691,3877.012207,0.0,0.0,0.0
2.0,2.0,1.30957,3954.756104,3922.743896,3878.536621,0.0,0.0,0.0
2.0,2.0,1.277588,3950.731689,3927.927002,3879.817139,0.0,0.0,0.0
2.0,2.0,1.23584,3946.890381,3932.439209,3881.280518,0.0,0.0,0.0
2.0,2.0,1.19165,3944.512207,3936.097656,3884.20752,0.0,0.0,0.0
2.0,2.0,1.125,3945.12207,3938.170898,3890.0,0.0,0.0,0.0
2.0,2.0,1.085938,3947.987793,3937.5,3897.378174,0.0,0.0,0.0
2.0,2.0,1.068848,3952.378174,3936.158691,3905.731689,0.0,0.0,0.0
2.0,2.0,1.063232,3954.268311,3934.756104,3912.317139,0.0,0.0,0.0
2.0,2.0,1.11499,3953.780518,3934.329346,3919.024414,0.0,0.0,0.0
2.0,2.0,1.157959,3951.829346,3936.036621,3925.975586,0.0,0.0,0.0
2.0,2.0,1.186768,3949.146484,3939.878174,3933.536621,0.0,0.0,0.0
2.0,2.0,1.200928,3944.390381,3945.243896,3942.073242,0.0,0.0,0.0
2.0,2.0,1.163818,3942.561035,3951.646484,3952.134277,0.0,0.0,0.0
2.0,2.0,1.119629,3942.317139,3955.061035,3962.5,0.0,0.0,0.0
2.0,2.0,1.073975,3941.768311,3957.012207,3972.439209,0.0,0.0,0.0
2.0,2.0,1.031982,3943.475586,3957.256104,3981.402588,0.0,0.0,0.0
2.0,2.0,1.010986,3946.585449,3955.731689,3989.695312,0.0,0.0,0.0
2.0,2.0,4.980225,3950.365967,3954.085449,1.280488,0.0,0.0,0.0
2.0,2.0,4.969482,3952.804932,3951.951416,7.073171,0.0,0.0,0.0
2.0,2.0,4.947266,3952.683105,3949.20752,10.792684,0.0,0.0,0.0
2.0,2.0,4.901611,3947.439209,3946.280518,9.634147,0.0,0.0,0.0
2.0,2.0,4.867188,3941.219482,3941.402588,5.304878,0.0,0.0,0.0
2.0,2.0,4.86084,3939.268311,3933.597656,3994.634277,0.0,0.0,0.0
2.0,2.0,4.887939,3941.768311,3926.402588,3989.939209,0.0,0.0,0.0
