2.000000,2.000000.1,4.359131,3988.475586,3762.195312,3830.122070,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.378174,3987.317139,3752.865967,3834.085449,0.0,0.0,0.0
2.0,2.0,4.417725,3985.548828,3745.304932,3836.097656,0.0,0.0,0.0
2.0,2.0,4.442871,3982.134277,3739.268311,3837.804932,0.0,0.0,0.0
2.0,2.0,4.459717,3979.085449,3734.451416,3839.024414,0.0,0.0,0.0
2.0,2.0,4.470703,3978.231689,3729.878174,3839.878174,0.0,0.0,0.0
2.0,2.0,4.479248,3980.85376,3725.183105,3841.036621,0.0,0.0,0.0
2.0,2.0,4.489746,3985.975586,3719.878174,3841.646484,0.0,0.0,0.0
2.0,2.0,4.503906,3989.756104,3714.573242,3842.561035,0.0,0.0,0.0
2.0,2.0,4.5354,3992.317139,3709.146484,3843.414795,0.0,0.0,0.0
2.0,2.0,4.585205,3993.35376,3703.414795,3844.756104,0.0,0.0,0.0
2.0,2.0,4.640381,3991.951416,3698.109863,3846.280518,0.0,0.0,0.0
2.0,2.0,4.702881,3990.792725,3693.780518,3847.683105,0.0,0.0,0.0
2.0,2.0,4.762939,3991.219727,3691.890381,3849.634277,0.0,0.0,0.0
2.0,2.0,4.79834,3991.768311,3691.097656,3850.304932,0.0,0.0,0.0
2.0,2.0,4.825684,3991.646484,3690.548828,3850.670898,0.0,0.0,0.0
2.0,2.0,4.847168,3992.439209,3689.695312,3851.280518,0.0,0.0,0.0
2.0,2.0,4.880615,3993.597656,3688.414795,3853.048828,0.0,0.0,0.0
2.0,2.0,4.912842,3994.512207,3687.5,3854.329346,0.0,0.0,0.0
2.0,2.0,4.938721,3994.634277,3687.073242,3855.12207,0.0,0.0,0.0
2.0,2.0,4.967285,3993.048828,3686.646484,3855.487793,0.0,0.0,0.0
2.0,2.0,4.997559,3991.951416,3686.646484,3854.695312,0.0,0.0,0.0
2.0,2.0,1.022217,3991.097656,3687.865967,3853.35376,0.0,0.0,0.0
2.0,2.0,1.040771,3989.939209,3689.451416,3851.280518,0.0,0.0,0.0
2.0,2.0,1.059326,3990.365967,3691.70752,3848.658691,0.0,0.0,0.0
2.0,2.0,1.06958,3990.12207,3693.35376,3846.463623,0.0,0.0,0.0
2.0,2.0,1.079102,3989.573242,3695.914795,3843.170898,0.0,0.0,0.0
2.0,2.0,1.07959,3991.402588,3698.231689,3841.097656,0.0,0.0,0.0
2.0,2.0,1.096436,3995.304932,3701.341553,3840.0,0.0,0.0,0.0
2.0,2.0,1.101562,2.195122,3704.756104,3838.780518,0.0,0.0,0.0
2.0,2.0,1.096436,4.512195,3707.743896,3838.35376,0.0,0.0,0.0
2.0,2.0,1.082275,4.146341,3710.183105,3838.963623,0.0,0.0,0.0
2.0,2.0,1.061768,2.682927,3712.743896,3839.390381,0.0,0.0,0.0
2.0,2.0,1.040039,0.121951,3714.024414,3839.329346,0.0,0.0,0.0
2.0,2.0,1.011963,3994.939209,3715.061035,3839.024414,0.0,0.0,0.0
2.0,2.0,4.988281,3995.061035,3716.219482,3838.231689,0.0,0.0,0.0
2.0,2.0,4.970947,3995.975586,3716.463623,3837.561035,0.0,0.0,0.0
2.0,2.0,4.955566,1.280488,3717.195312,3836.951416,0.0,0.0,0.0
2.0,2.0,4.942139,2.621951,3717.378174,3836.768311,0.0,0.0,0.0
2.0,2.0,4.929688,1.95122,3717.256104,3836.341553,0.0,0.0,0.0
2.0,2.0,4.923828,1.585366,3716.829346,3836.951416,0.0,0.0,0.0
2.0,2.0,4.929932,2.012195,3716.585449,3838.719482,0.0,0.0,0.0
2.0,2.0,4.925781,2.317073,3716.646484,3840.427002,0.0,0.0,0.0
2.0,2.0,4.9104,1.829268,3716.341553,3842.865967,0.0,0.0,0.0
2.0,2.0,4.918945,1.707317,3715.792725,3844.085449,0.0,0.0,0.0
2.0,2.0,4.916748,0.609756,3715.365967,3844.817139,0.0,0.0,0.0
2.0,2.0,4.920898,3995.304932,3715.243896,3844.634277,0.0,0.0,0.0
2.0,2.0,4.926025,3993.902588,3714.573242,3843.231689,0.0,0.0,0.0
2.0,2.0,4.923828,3994.146484,3714.512207,3840.975586,0.0,0.0,0.0
