2.000000,2.000000.1,4.962646,1.341463,3716.524414,3836.219482,0.000000,0.000000.1,0.000000.2
2.0,2.0,1.019775,3995.0,3716.341553,3836.463623,0.0,0.0,0.0
2.0,2.0,4.987549,3991.463623,3716.402588,3836.646484,0.0,0.0,0.0
2.0,2.0,1.004395,1.463415,3716.951416,3836.585449,0.0,0.0,0.0
2.0,2.0,4.997559,0.609756,3716.646484,3835.975586,0.0,0.0,0.0
2.0,2.0,1.017822,1.890244,3716.890381,3835.12207,0.0,0.0,0.0
2.0,2.0,1.011963,3995.12207,3716.585449,3826.463623,0.0,0.0,0.0
2.0,2.0,4.989746,3987.378174,3716.402588,3822.927002,0.0,0.0,0.0
2.0,2.0,4.978027,3991.341553,3714.085449,3826.280518,0.0,0.0,0.0
2.0,2.0,1.004395,3989.756104,3711.70752,3825.975586,0.0,0.0,0.0
2.0,2.0,4.996582,3989.085449,3710.487793,3826.585449,0.0,0.0,0.0
2.0,2.0,4.996826,3989.390381,3709.512207,3827.5,0.0,0.0,0.0
2.0,2.0,4.990967,3991.158691,3708.719482,3828.597656,0.0,0.0,0.0
2.0,2.0,4.996582,3992.317139,3707.378174,3829.878174,0.0,0.0,0.0
2.0,2.0,1.002197,3995.365967,3707.378174,3832.743896,0.0,0.0,0.0
2.0,2.0,1.009277,3.597561,3708.231689,3838.475586,0.0,0.0,0.0
2.0,2.0,4.998535,5.304878,3708.597656,3841.829346,0.0,0.0,0.0
2.0,2.0,4.988525,7.926829,3707.439209,3842.5,0.0,0.0,0.0
2.0,2.0,4.980225,10.121951,3704.329346,3842.073242,0.0,0.0,0.0
2.0,2.0,4.99707,13.170732,3701.341553,3840.85376,0.0,0.0,0.0
2.0,2.0,1.008301,18.597561,3698.902588,3841.768311,0.0,0.0,0.0
2.0,2.0,4.991455,23.719513,3696.280518,3842.804932,0.0,0.0,0.0
2.0,2.0,4.96167,33.109756,3690.85376,3845.609863,0.0,0.0,0.0
2.0,2.0,4.963867,46.280487,3683.109863,3848.35376,0.0,0.0,0.0
2.0,2.0,4.245117,117.926834,3695.85376,3857.012207,0.0,0.0,0.0
2.0,2.0,1.299561,43.719513,3690.85376,3845.609863,0.0,0.0,0.0
2.0,2.0,1.079102,61.890244,3685.427002,3844.695312,0.0,0.0,0.0
2.0,2.0,4.977539,50.670734,3677.743896,3840.731689,0.0,0.0,0.0
2.0,2.0,4.971924,38.048782,3671.524414,3838.170898,0.0,0.0,0.0
2.0,2.0,1.046631,15.853659,3667.865967,3838.841553,0.0,0.0,0.0
2.0,2.0,1.151123,3990.12207,3670.061035,3838.475586,0.0,0.0,0.0
2.0,2.0,1.210449,3979.512207,3679.085449,3836.70752,0.0,0.0,0.0
2.0,2.0,1.242432,3974.573242,3691.646484,3833.35376,0.0,0.0,0.0
2.0,2.0,1.259277,3973.109863,3705.914795,3830.914795,0.0,0.0,0.0
2.0,2.0,1.226074,3973.414795,3722.012207,3830.792725,0.0,0.0,0.0
2.0,2.0,1.155029,3975.85376,3735.792725,3833.719482,0.0,0.0,0.0
2.0,2.0,1.091553,3975.487793,3743.292725,3839.20752,0.0,0.0,0.0
2.0,2.0,1.036865,3978.658691,3746.280518,3844.939209,0.0,0.0,0.0
2.0,2.0,4.998535,3982.927002,3743.963623,3845.061035,0.0,0.0,0.0
2.0,2.0,1.024414,3986.402588,3739.756104,3842.804932,0.0,0.0,0.0
2.0,2.0,1.053223,3989.878174,3737.012207,3837.073242,0.0,0.0,0.0
2.0,2.0,1.072998,3993.597656,3734.20752,3831.585449,0.0,0.0,0.0
2.0,2.0,1.13623,3995.12207,3731.280518,3828.841553,0.0,0.0,0.0
2.0,2.0,1.190918,3995.061035,3731.768311,3826.158691,0.0,0.0,0.0
2.0,2.0,1.208984,2.012195,3735.548828,3823.536621,0.0,0.0,0.0
2.0,2.0,1.197754,4.573171,3742.195312,3822.743896,0.0,0.0,0.0
2.0,2.0,1.143066,6.890244,3749.085449,3825.487793,0.0,0.0,0.0
2.0,2.0,1.096191,7.134147,3751.829346,3830.12207,0.0,0.0,0.0
2.0,2.0,1.086182,6.707317,3752.804932,3836.036621,0.0,0.0,0.0
2.0,2.0,1.076904,2.317073,3752.073242,3836.097656,0.0,0.0,0.0
2.0,2.0,1.080811,3992.195312,3751.158691,3835.365967,0.0,0.0,0.0
2.0,2.0,1.087646,3989.817139,3750.914795,3834.634277,0.0,0.0,0.0
2.0,2.0,1.082764,3992.195312,3751.341553,3834.939209,0.0,0.0,0.0
2.0,2.0,1.053223,1.341463,3752.012207,3835.243896,0.0,0.0,0.0
2.0,2.0,1.040527,6.280488,3752.073242,3835.85376,0.0,0.0,0.0
2.0,2.0,1.056885,9.634147,3749.695312,3837.073242,0.0,0.0,0.0
2.0,2.0,1.117188,10.54878,3747.439209,3837.256104,0.0,0.0,0.0
2.0,2.0,1.184814,10.365854,3748.109863,3838.963623,0.0,0.0,0.0
2.0,2.0,1.240723,11.768293,3751.341553,3840.487793,0.0,0.0,0.0
2.0,2.0,1.26416,12.987805,3756.646484,3841.829346,0.0,0.0,0.0
2.0,2.0,1.249023,14.085366,3762.561035,3842.439209,0.0,0.0,0.0
2.0,2.0,1.202637,14.573171,3766.341553,3842.5,0.0,0.0,0.0
2.0,2.0,1.169434,15.97561,3766.829346,3842.927002,0.0,0.0,0.0
2.0,2.0,1.175537,18.292683,3765.792725,3843.475586,0.0,0.0,0.0
2.0,2.0,1.200684,21.158537,3764.939209,3844.329346,0.0,0.0,0.0
2.0,2.0,1.247314,24.024391,3765.731689,3845.0,0.0,0.0,0.0
2.0,2.0,1.280518,24.634148,3768.109863,3844.146484,0.0,0.0,0.0
2.0,2.0,1.294922,26.036587,3770.609863,3843.109863,0.0,0.0,0.0
2.0,2.0,1.304688,29.512196,3773.475586,3843.658691,0.0,0.0,0.0
2.0,2.0,1.317139,32.439026,3777.134277,3842.743896,0.0,0.0,0.0
2.0,2.0,1.3479,34.390244,3782.256104,3842.073242,0.0,0.0,0.0
2.0,2.0,1.367676,34.634148,3786.890381,3841.036621,0.0,0.0,0.0
2.0,2.0,1.33252,36.158539,3793.414795,3839.024414,0.0,0.0,0.0
2.0,2.0,1.289307,37.5,3798.475586,3835.365967,0.0,0.0,0.0
2.0,2.0,1.239502,35.0,3804.20752,3832.683105,0.0,0.0,0.0
2.0,2.0,1.143555,33.963417,3807.378174,3835.304932,0.0,0.0,0.0
2.0,2.0,1.088623,35.548782,3807.378174,3838.35376,0.0,0.0,0.0
2.0,2.0,1.057617,36.829269,3806.402588,3840.914795,0.0,0.0,0.0
