2.000000,2.000000.1,4.740723,3994.878174,3703.231689,3841.524414,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.781738,3993.170898,3700.914795,3842.5,0.0,0.0,0.0
2.0,2.0,4.807373,3990.183105,3699.573242,3842.927002,0.0,0.0,0.0
2.0,2.0,4.819824,3987.439209,3698.902588,3843.231689,0.0,0.0,0.0
2.0,2.0,4.846191,3986.280518,3697.5,3842.134277,0.0,0.0,0.0
2.0,2.0,4.86377,3986.524414,3697.317139,3840.243896,0.0,0.0,0.0
2.0,2.0,4.890381,3987.927002,3696.890381,3839.20752,0.0,0.0,0.0
2.0,2.0,4.912109,3991.829346,3697.134277,3838.231689,0.0,0.0,0.0
2.0,2.0,4.954346,3995.609863,3697.804932,3836.951416,0.0,0.0,0.0
2.0,2.0,4.976318,2.195122,3699.024414,3835.487793,0.0,0.0,0.0
2.0,2.0,4.992432,2.378049,3700.12207,3835.304932,0.0,0.0,0.0
2.0,2.0,4.99585,1.036585,3700.609863,3834.939209,0.0,0.0,0.0
2.0,2.0,1.020264,3995.243896,3701.158691,3834.390381,0.0,0.0,0.0
2.0,2.0,1.049316,3995.243896,3702.378174,3835.243896,0.0,0.0,0.0
2.0,2.0,1.062256,0.0,3704.695312,3836.341553,0.0,0.0,0.0
2.0,2.0,1.068359,3995.183105,3706.829346,3835.609863,0.0,0.0,0.0
2.0,2.0,1.059082,3993.35376,3709.085449,3834.146484,0.0,0.0,0.0
2.0,2.0,1.040039,3992.683105,3710.731689,3833.109863,0.0,0.0,0.0
2.0,2.0,1.036621,3993.719727,3712.683105,3832.195312,0.0,0.0,0.0
2.0,2.0,1.026855,0.060976,3714.390381,3832.073242,0.0,0.0,0.0
2.0,2.0,4.996582,1.280488,3715.670898,3832.865967,0.0,0.0,0.0
2.0,2.0,4.980957,1.52439,3716.158691,3832.865967,0.0,0.0,0.0
2.0,2.0,4.978516,3995.85376,3716.402588,3833.231689,0.0,0.0,0.0
2.0,2.0,4.96167,3995.365967,3717.073242,3833.658691,0.0,0.0,0.0
2.0,2.0,4.949463,3995.061035,3717.317139,3833.841553,0.0,0.0,0.0
2.0,2.0,4.942871,3995.731689,3717.134277,3834.20752,0.0,0.0,0.0
2.0,2.0,4.931885,1.036585,3717.62207,3835.0,0.0,0.0,0.0
2.0,2.0,4.923584,2.560976,3717.195312,3835.975586,0.0,0.0,0.0
2.0,2.0,4.939697,3.231707,3716.890381,3837.378174,0.0,0.0,0.0
2.0,2.0,4.950195,2.317073,3717.317139,3838.109863,0.0,0.0,0.0
2.0,2.0,4.946045,0.365854,3718.841553,3838.414795,0.0,0.0,0.0
2.0,2.0,4.927979,3995.365967,3720.0,3838.719482,0.0,0.0,0.0
2.0,2.0,4.895508,3995.061035,3721.280518,3839.085449,0.0,0.0,0.0
2.0,2.0,4.875244,3994.512207,3720.548828,3838.170898,0.0,0.0,0.0
2.0,2.0,4.878906,3993.902588,3718.963623,3837.317139,0.0,0.0,0.0
2.0,2.0,4.883301,3995.0,3718.292725,3836.219482,0.0,0.0,0.0
2.0,2.0,4.884521,0.365854,3718.109863,3836.158691,0.0,0.0,0.0
2.0,2.0,4.880371,1.52439,3717.439209,3835.975586,0.0,0.0,0.0
2.0,2.0,4.876953,2.256098,3716.768311,3835.914795,0.0,0.0,0.0
2.0,2.0,4.895996,1.158537,3715.609863,3836.341553,0.0,0.0,0.0
2.0,2.0,4.898193,3994.939209,3715.548828,3836.158691,0.0,0.0,0.0
2.0,2.0,4.911865,3993.841553,3715.731689,3836.524414,0.0,0.0,0.0
2.0,2.0,4.922607,3993.841553,3716.158691,3837.134277,0.0,0.0,0.0
2.0,2.0,4.924072,3994.451416,3717.317139,3837.62207,0.0,0.0,0.0
2.0,2.0,4.918945,3995.243896,3718.170898,3837.561035,0.0,0.0,0.0
2.0,2.0,4.912842,3995.914795,3718.231689,3837.195312,0.0,0.0,0.0
2.0,2.0,4.891113,3994.939209,3717.987793,3836.524414,0.0,0.0,0.0
2.0,2.0,4.872803,3995.061035,3716.524414,3835.12207,0.0,0.0,0.0
2.0,2.0,4.881592,3994.939209,3714.451416,3834.268311,0.0,0.0,0.0
2.0,2.0,4.915771,0.121951,3713.170898,3834.695312,0.0,0.0,0.0
2.0,2.0,4.935791,1.280488,3713.35376,3835.183105,0.0,0.0,0.0
2.0,2.0,4.945312,1.95122,3714.085449,3835.670898,0.0,0.0,0.0
2.0,2.0,4.950439,1.95122,3714.329346,3835.975586,0.0,0.0,0.0
2.0,2.0,4.946045,2.317073,3714.695312,3835.731689,0.0,0.0,0.0
2.0,2.0,4.95459,5.304878,3715.304932,3836.463623,0.0,0.0,0.0
2.0,2.0,4.956299,2.926829,3715.427002,3837.073242,0.0,0.0,0.0
2.0,2.0,4.96582,2.317073,3716.219482,3837.561035,0.0,0.0,0.0
2.0,2.0,4.953613,3.04878,3717.073242,3837.62207,0.0,0.0,0.0
2.0,2.0,4.944092,3.902439,3717.62207,3837.804932,0.0,0.0,0.0
2.0,2.0,4.935303,3.231707,3717.62207,3837.317139,0.0,0.0,0.0
2.0,2.0,4.918701,1.402439,3716.70752,3836.341553,0.0,0.0,0.0
2.0,2.0,4.942871,1.52439,3715.487793,3835.731689,0.0,0.0,0.0
2.0,2.0,4.969727,2.865854,3715.731689,3835.487793,0.0,0.0,0.0
2.0,2.0,4.986816,3.47561,3717.073242,3835.427002,0.0,0.0,0.0
2.0,2.0,4.981201,3.292683,3719.20752,3835.304932,0.0,0.0,0.0
2.0,2.0,4.960449,1.402439,3720.061035,3834.512207,0.0,0.0,0.0
2.0,2.0,4.953125,3995.609863,3720.914795,3834.20752,0.0,0.0,0.0
2.0,2.0,4.943848,3995.304932,3721.524414,3834.634277,0.0,0.0,0.0
2.0,2.0,4.925781,0.731707,3721.768311,3834.878174,0.0,0.0,0.0
2.0,2.0,4.913818,1.280488,3721.341553,3834.695312,0.0,0.0,0.0
2.0,2.0,4.917725,2.378049,3720.365967,3835.061035,0.0,0.0,0.0
2.0,2.0,4.937744,3.109756,3720.061035,3835.0,0.0,0.0,0.0
2.0,2.0,4.950439,4.329268,3720.243896,3834.817139,0.0,0.0,0.0
2.0,2.0,4.969238,4.634146,3721.280518,3834.573242,0.0,0.0,0.0
2.0,2.0,4.967041,3.47561,3722.804932,3834.268311,0.0,0.0,0.0
2.0,2.0,4.936768,1.219512,3724.268311,3833.841553,0.0,0.0,0.0
2.0,2.0,4.936279,1.036585,3723.780518,3832.927002,0.0,0.0,0.0
2.0,2.0,4.952881,1.036585,3724.024414,3832.927002,0.0,0.0,0.0
2.0,2.0,4.950928,2.926829,3725.183105,3832.439209,0.0,0.0,0.0
2.0,2.0,4.933105,3.536585,3726.097656,3832.317139,0.0,0.0,0.0
2.0,2.0,4.940918,2.439024,3725.670898,3832.134277,0.0,0.0,0.0
2.0,2.0,4.953369,1.768293,3726.280518,3832.256104,0.0,0.0,0.0
2.0,2.0,4.950439,2.317073,3728.35376,3833.048828,0.0,0.0,0.0
2.0,2.0,4.962646,3.231707,3729.756104,3832.927002,0.0,0.0,0.0
2.0,2.0,4.98877,3.109756,3731.646484,3832.073242,0.0,0.0,0.0
2.0,2.0,4.990234,2.804878,3735.243896,3830.975586,0.0,0.0,0.0
2.0,2.0,4.974609,3.231707,3738.841553,3829.878174,0.0,0.0,0.0
2.0,2.0,4.974609,2.073171,3741.951416,3828.048828,0.0,0.0,0.0
2.0,2.0,4.950195,0.731707,3745.792725,3825.975586,0.0,0.0,0.0
2.0,2.0,4.88501,0.121951,3749.390381,3824.817139,0.0,0.0,0.0
2.0,2.0,4.806396,0.97561,3750.670898,3824.390381,0.0,0.0,0.0
2.0,2.0,4.741211,0.121951,3748.963623,3825.487793,0.0,0.0,0.0
2.0,2.0,4.684082,3995.0,3745.12207,3826.951416,0.0,0.0,0.0
2.0,2.0,4.666016,3993.658691,3741.097656,3828.231689,0.0,0.0,0.0
2.0,2.0,4.665527,3993.597656,3736.646484,3829.573242,0.0,0.0,0.0
2.0,2.0,4.697998,3992.439209,3732.256104,3831.158691,0.0,0.0,0.0
2.0,2.0,4.711182,3990.609863,3730.183105,3831.890381,0.0,0.0,0.0
2.0,2.0,4.712891,3990.12207,3728.475586,3832.317139,0.0,0.0,0.0
2.0,2.0,4.696533,3990.914795,3726.951416,3833.170898,0.0,0.0,0.0
2.0,2.0,4.672607,3992.743896,3724.512207,3833.170898,0.0,0.0,0.0
2.0,2.0,4.62085,3991.280518,3721.158691,3834.268311,0.0,0.0,0.0
2.0,2.0,4.567139,3990.792725,3715.0,3834.085449,0.0,0.0,0.0
2.0,2.0,4.525146,3988.109863,3707.927002,3832.987793,0.0,0.0,0.0
2.0,2.0,4.529541,3986.829346,3697.195312,3830.670898,0.0,0.0,0.0
2.0,2.0,4.601562,3987.256104,3690.731689,3831.524414,0.0,0.0,0.0
2.0,2.0,4.673828,3990.243896,3688.048828,3833.780518,0.0,0.0,0.0
2.0,2.0,4.696045,3991.036621,3687.927002,3835.914795,0.0,0.0,0.0
2.0,2.0,4.704102,3986.402588,3687.439209,3836.463623,0.0,0.0,0.0
2.0,2.0,4.696289,3978.780518,3687.195312,3836.463623,0.0,0.0,0.0
2.0,2.0,4.671143,3972.378174,3688.414795,3836.585449,0.0,0.0,0.0
2.0,2.0,4.656982,3970.243896,3688.841553,3838.414795,0.0,0.0,0.0
2.0,2.0,4.583984,3968.048828,3689.939209,3841.585449,0.0,0.0,0.0
2.0,2.0,4.44751,3966.524414,3687.317139,3842.62207,0.0,0.0,0.0
2.0,2.0,4.344727,3964.329346,3678.292725,3842.561035,0.0,0.0,0.0
2.0,2.0,4.351074,3962.134277,3668.292725,3841.951416,0.0,0.0,0.0
2.0,2.0,4.408936,3968.109863,3656.768311,3843.536621,0.0,0.0,0.0
2.0,2.0,4.481201,3969.939209,3647.987793,3846.097656,0.0,0.0,0.0
2.0,2.0,4.5625,3968.536621,3641.524414,3847.073242,0.0,0.0,0.0
2.0,2.0,4.643311,3964.756104,3636.829346,3846.219482,0.0,0.0,0.0
2.0,2.0,4.731689,3959.512207,3633.902588,3844.390381,0.0,0.0,0.0
2.0,2.0,4.769287,3953.292725,3633.170898,3843.170898,0.0,0.0,0.0
2.0,2.0,4.753662,3951.402588,3631.768311,3842.439209,0.0,0.0,0.0
2.0,2.0,4.757568,3952.256104,3627.5,3844.085449,0.0,0.0,0.0
2.0,2.0,4.780762,3954.390381,3621.158691,3846.036621,0.0,0.0,0.0
