2.000000,2.000000.1,1.001953,3988.109863,3685.000000,3841.585449,0.000000,0.000000.1,0.000000.2
2.0,2.0,1.058838,3991.524414,3687.5,3840.792725,0.0,0.0,0.0
2.0,2.0,1.088623,3994.512207,3692.012207,3841.402588,0.0,0.0,0.0
2.0,2.0,1.102051,0.060976,3697.5,3842.987793,0.0,0.0,0.0
2.0,2.0,1.079346,2.804878,3702.683105,3845.183105,0.0,0.0,0.0
2.0,2.0,1.043945,4.329268,3705.304932,3846.829346,0.0,0.0,0.0
2.0,2.0,1.011963,3.170732,3706.829346,3848.109863,0.0,0.0,0.0
2.0,2.0,1.00293,2.682927,3706.341553,3848.536621,0.0,0.0,0.0
2.0,2.0,4.999756,3.47561,3706.402588,3848.109863,0.0,0.0,0.0
2.0,2.0,1.012207,4.146341,3706.524414,3846.890381,0.0,0.0,0.0
2.0,2.0,1.020752,5.243903,3707.378174,3845.183105,0.0,0.0,0.0
2.0,2.0,1.0354,6.158537,3709.939209,3843.780518,0.0,0.0,0.0
2.0,2.0,1.028564,7.012195,3711.646484,3842.927002,0.0,0.0,0.0
2.0,2.0,1.023926,7.256098,3713.963623,3842.073242,0.0,0.0,0.0
2.0,2.0,1.006592,8.353659,3716.585449,3841.524414,0.0,0.0,0.0
2.0,2.0,4.999023,9.207317,3717.927002,3841.70752,0.0,0.0,0.0
2.0,2.0,4.978271,9.634147,3720.670898,3842.378174,0.0,0.0,0.0
2.0,2.0,4.954834,9.45122,3721.829346,3842.743896,0.0,0.0,0.0
2.0,2.0,4.946777,9.268292,3722.987793,3842.987793,0.0,0.0,0.0
2.0,2.0,4.927002,8.231708,3723.841553,3843.35376,0.0,0.0,0.0
2.0,2.0,4.904297,7.317073,3723.414795,3842.987793,0.0,0.0,0.0
2.0,2.0,4.891357,6.097561,3723.170898,3842.865967,0.0,0.0,0.0
2.0,2.0,4.879639,3.170732,3721.829346,3842.073242,0.0,0.0,0.0
2.0,2.0,4.87085,0.426829,3720.609863,3841.219482,0.0,0.0,0.0
2.0,2.0,4.870605,3995.487793,3719.024414,3839.817139,0.0,0.0,0.0
