2.000000,2.000000.1,4.881104,3959.695312,3928.170898,3860.243896,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.89624,3960.548828,3926.280518,3863.536621,0.0,0.0,0.0
2.0,2.0,4.906738,3958.597656,3924.634277,3864.085449,0.0,0.0,0.0
2.0,2.0,4.942139,3956.585449,3923.719482,3863.109863,0.0,0.0,0.0
2.0,2.0,4.967773,3955.609863,3923.963623,3862.804932,0.0,0.0,0.0
2.0,2.0,4.987061,3955.670898,3925.243896,3862.683105,0.0,0.0,0.0
2.0,2.0,4.972168,3957.378174,3927.439209,3863.414795,0.0,0.0,0.0
2.0,2.0,4.958496,3958.841553,3928.048828,3864.329346,0.0,0.0,0.0
2.0,2.0,4.938477,3958.414795,3927.62207,3865.548828,0.0,0.0,0.0
2.0,2.0,4.92041,3957.683105,3926.585449,3867.804932,0.0,0.0,0.0
2.0,2.0,4.907959,3957.987793,3924.20752,3870.0,0.0,0.0,0.0
2.0,2.0,4.923584,3957.743896,3922.073242,3872.378174,0.0,0.0,0.0
2.0,2.0,4.945557,3958.35376,3920.12207,3874.268311,0.0,0.0,0.0
2.0,2.0,4.978271,3959.817139,3919.390381,3874.817139,0.0,0.0,0.0
2.0,2.0,1.006592,3962.561035,3920.0,3874.329346,0.0,0.0,0.0
2.0,2.0,1.026611,3962.561035,3920.792725,3872.378174,0.0,0.0,0.0
2.0,2.0,1.033691,3962.073242,3922.743896,3870.609863,0.0,0.0,0.0
2.0,2.0,1.028076,3961.646484,3924.939209,3870.609863,0.0,0.0,0.0
2.0,2.0,4.997803,3960.792725,3927.561035,3871.70752,0.0,0.0,0.0
2.0,2.0,4.978516,3958.963623,3928.048828,3872.561035,0.0,0.0,0.0
2.0,2.0,4.959229,3956.585449,3927.743896,3872.683105,0.0,0.0,0.0
2.0,2.0,4.946289,3955.365967,3927.073242,3872.683105,0.0,0.0,0.0
2.0,2.0,4.927734,3955.792725,3926.585449,3872.865967,0.0,0.0,0.0
2.0,2.0,4.913086,3957.317139,3924.695312,3873.536621,0.0,0.0,0.0
2.0,2.0,4.922119,3958.170898,3922.683105,3873.048828,0.0,0.0,0.0
2.0,2.0,4.939697,3958.658691,3921.524414,3873.109863,0.0,0.0,0.0
2.0,2.0,4.945801,3960.243896,3921.280518,3873.292725,0.0,0.0,0.0
2.0,2.0,4.963867,3960.731689,3921.219482,3873.292725,0.0,0.0,0.0
2.0,2.0,4.968506,3960.365967,3921.70752,3873.109863,0.0,0.0,0.0
2.0,2.0,4.973389,3959.20752,3922.804932,3873.292725,0.0,0.0,0.0
2.0,2.0,4.954834,3957.62207,3923.902588,3873.414795,0.0,0.0,0.0
2.0,2.0,4.925293,3956.097656,3924.329346,3873.841553,0.0,0.0,0.0
2.0,2.0,4.897217,3955.0,3923.475586,3874.268311,0.0,0.0,0.0
2.0,2.0,4.875732,3954.634277,3921.951416,3875.183105,0.0,0.0,0.0
2.0,2.0,4.838623,3955.792725,3918.35376,3876.341553,0.0,0.0,0.0
2.0,2.0,4.823486,3957.012207,3914.817139,3877.439209,0.0,0.0,0.0
2.0,2.0,4.819824,3956.158691,3909.268311,3879.390381,0.0,0.0,0.0
2.0,2.0,4.866699,3958.963623,3903.231689,3880.0,0.0,0.0,0.0
2.0,2.0,4.919922,3963.048828,3898.719482,3882.317139,0.0,0.0,0.0
2.0,2.0,4.9646,3968.658691,3896.219482,3884.695312,0.0,0.0,0.0
2.0,2.0,1.021484,3974.939209,3893.536621,3886.829346,0.0,0.0,0.0
2.0,2.0,1.088379,3980.731689,3890.061035,3887.62207,0.0,0.0,0.0
2.0,2.0,1.164307,3986.463623,3887.987793,3887.743896,0.0,0.0,0.0
2.0,2.0,1.196777,3988.597656,3887.987793,3886.280518,0.0,0.0,0.0
2.0,2.0,1.194336,3992.804932,3886.524414,3881.524414,0.0,0.0,0.0
2.0,2.0,1.249756,3993.414795,3883.292725,3873.841553,0.0,0.0,0.0
2.0,2.0,1.344482,3995.792725,3880.061035,3865.85376,0.0,0.0,0.0
2.0,2.0,1.488525,0.121951,3880.12207,3856.646484,0.0,0.0,0.0
2.0,2.0,1.562012,0.97561,3884.939209,3847.804932,0.0,0.0,0.0
2.0,2.0,1.680908,2.073171,3894.756104,3837.256104,0.0,0.0,0.0
2.0,2.0,1.713379,3.719512,3906.097656,3830.609863,0.0,0.0,0.0
2.0,2.0,1.760254,5.182927,3922.5,3819.817139,0.0,0.0,0.0
2.0,2.0,1.719482,2.378049,3939.085449,3813.597656,0.0,0.0,0.0
2.0,2.0,1.619385,3990.975586,3953.963623,3807.195312,0.0,0.0,0.0
2.0,2.0,1.520752,3984.512207,3966.036621,3801.097656,0.0,0.0,0.0
2.0,2.0,1.430664,3979.024414,3975.670898,3795.731689,0.0,0.0,0.0
2.0,2.0,1.353271,3975.427002,3981.036621,3792.256104,0.0,0.0,0.0
2.0,2.0,1.259033,3971.890381,3986.524414,3789.20752,0.0,0.0,0.0
2.0,2.0,1.187744,3968.658691,3989.268311,3786.70752,0.0,0.0,0.0
2.0,2.0,1.118896,3971.646484,3989.451416,3784.573242,0.0,0.0,0.0
2.0,2.0,1.08667,3977.317139,3986.829346,3782.439209,0.0,0.0,0.0
2.0,2.0,1.112305,3982.743896,3984.390381,3781.036621,0.0,0.0,0.0
2.0,2.0,1.160645,3988.902588,3984.329346,3780.731689,0.0,0.0,0.0
2.0,2.0,1.213135,3995.0,3988.963623,3781.890381,0.0,0.0,0.0
2.0,2.0,1.21875,0.914634,0.0,3784.634277,0.0,0.0,0.0
2.0,2.0,1.194824,0.0,8.231708,3787.195312,0.0,0.0,0.0
2.0,2.0,1.142334,3990.365967,18.231709,3793.048828,0.0,0.0,0.0
2.0,2.0,1.084229,3985.548828,25.304878,3797.317139,0.0,0.0,0.0
2.0,2.0,4.989258,3974.817139,32.5,3802.683105,0.0,0.0,0.0
2.0,2.0,4.878906,3963.414795,36.402439,3806.585449,0.0,0.0,0.0
2.0,2.0,4.752441,3955.304932,37.5,3810.609863,0.0,0.0,0.0
2.0,2.0,4.653809,3953.963623,34.7561,3814.390381,0.0,0.0,0.0
2.0,2.0,4.571289,3957.439209,29.695122,3817.865967,0.0,0.0,0.0
2.0,2.0,4.522217,3966.158691,21.097561,3820.670898,0.0,0.0,0.0
2.0,2.0,4.551514,3978.902588,9.817074,3821.890381,0.0,0.0,0.0
2.0,2.0,4.708008,3988.536621,1.646341,3822.987793,0.0,0.0,0.0
2.0,2.0,4.793213,3992.256104,3.109756,3823.475586,0.0,0.0,0.0
2.0,2.0,4.842041,3993.109863,10.792684,3825.183105,0.0,0.0,0.0
2.0,2.0,4.769287,3988.719727,19.512196,3826.768311,0.0,0.0,0.0
2.0,2.0,4.755371,3982.865967,24.024391,3831.158691,0.0,0.0,0.0
2.0,2.0,4.689697,3977.195312,28.658537,3836.097656,0.0,0.0,0.0
2.0,2.0,4.608398,3973.963623,30.609756,3842.865967,0.0,0.0,0.0
2.0,2.0,4.560547,3970.427002,30.0,3848.170898,0.0,0.0,0.0
2.0,2.0,4.505127,3972.317139,28.780489,3852.62207,0.0,0.0,0.0
2.0,2.0,4.406982,3966.951416,24.207317,3858.475586,0.0,0.0,0.0
2.0,2.0,4.324951,3962.5,14.573171,3861.341553,0.0,0.0,0.0
2.0,2.0,4.301025,3966.463623,6.402439,3862.012207,0.0,0.0,0.0
2.0,2.0,4.271973,3969.817139,3992.073242,3862.378174,0.0,0.0,0.0
2.0,2.0,4.288574,3971.829346,3979.695312,3860.914795,0.0,0.0,0.0
2.0,2.0,4.334961,3971.463623,3968.292725,3858.841553,0.0,0.0,0.0
2.0,2.0,4.383301,3970.548828,3962.012207,3857.561035,0.0,0.0,0.0
2.0,2.0,4.396484,3970.0,3958.658691,3857.134277,0.0,0.0,0.0
