2.000000,2.000000.1,1.010986,3960.731689,3926.402588,3869.939209,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.999268,3958.292725,3927.927002,3870.427002,0.0,0.0,0.0
2.0,2.0,4.970947,3956.951416,3929.024414,3870.670898,0.0,0.0,0.0
2.0,2.0,4.945557,3955.609863,3928.475586,3870.609863,0.0,0.0,0.0
2.0,2.0,4.926025,3956.097656,3927.865967,3870.365967,0.0,0.0,0.0
2.0,2.0,4.907471,3957.62207,3925.670898,3870.243896,0.0,0.0,0.0
2.0,2.0,4.915283,3959.451416,3923.475586,3871.036621,0.0,0.0,0.0
2.0,2.0,4.928955,3960.304932,3921.097656,3872.317139,0.0,0.0,0.0
2.0,2.0,4.951416,3960.792725,3920.12207,3873.292725,0.0,0.0,0.0
2.0,2.0,4.980225,3960.12207,3919.390381,3874.146484,0.0,0.0,0.0
2.0,2.0,1.009521,3959.512207,3920.670898,3875.365967,0.0,0.0,0.0
2.0,2.0,1.015625,3959.085449,3922.317139,3875.792725,0.0,0.0,0.0
2.0,2.0,1.007568,3958.231689,3924.390381,3875.85376,0.0,0.0,0.0
2.0,2.0,4.981445,3957.378174,3926.158691,3875.0,0.0,0.0,0.0
2.0,2.0,4.937988,3956.219482,3926.768311,3874.390381,0.0,0.0,0.0
2.0,2.0,4.905518,3956.219482,3925.427002,3873.841553,0.0,0.0,0.0
2.0,2.0,4.889648,3956.219482,3923.414795,3873.231689,0.0,0.0,0.0
2.0,2.0,4.890137,3957.012207,3921.158691,3873.292725,0.0,0.0,0.0
2.0,2.0,4.897705,3958.048828,3918.902588,3872.865967,0.0,0.0,0.0
2.0,2.0,4.909912,3958.658691,3916.70752,3872.5,0.0,0.0,0.0
2.0,2.0,4.923828,3958.902588,3915.12207,3872.804932,0.0,0.0,0.0
2.0,2.0,4.932617,3959.024414,3913.841553,3873.292725,0.0,0.0,0.0
2.0,2.0,4.946289,3959.451416,3912.62207,3874.329346,0.0,0.0,0.0
2.0,2.0,4.970459,3959.329346,3911.341553,3875.670898,0.0,0.0,0.0
2.0,2.0,1.000977,3959.451416,3910.548828,3875.609863,0.0,0.0,0.0
2.0,2.0,1.042725,3958.292725,3910.427002,3874.024414,0.0,0.0,0.0
2.0,2.0,1.057129,3958.231689,3911.097656,3872.865967,0.0,0.0,0.0
2.0,2.0,1.056396,3960.85376,3912.073242,3872.62207,0.0,0.0,0.0
2.0,2.0,1.049805,3965.304932,3911.524414,3873.109863,0.0,0.0,0.0
2.0,2.0,1.069824,3967.743896,3910.12207,3872.743896,0.0,0.0,0.0
2.0,2.0,1.095215,3970.548828,3909.268311,3872.256104,0.0,0.0,0.0
2.0,2.0,1.128418,3972.195312,3908.170898,3871.951416,0.0,0.0,0.0
2.0,2.0,1.182617,3975.243896,3907.865967,3871.585449,0.0,0.0,0.0
2.0,2.0,1.251953,3978.658691,3908.170898,3870.243896,0.0,0.0,0.0
2.0,2.0,1.370361,3984.695312,3909.573242,3867.378174,0.0,0.0,0.0
2.0,2.0,1.493408,3987.256104,3917.378174,3861.280518,0.0,0.0,0.0
2.0,2.0,1.530029,3989.634277,3924.390381,3856.097656,0.0,0.0,0.0
2.0,2.0,1.527588,3994.146484,3932.073242,3849.268311,0.0,0.0,0.0
2.0,2.0,1.557861,2.621951,3938.109863,3842.5,0.0,0.0,0.0
2.0,2.0,1.557617,4.573171,3945.731689,3837.439209,0.0,0.0,0.0
2.0,2.0,1.593262,2.926829,3953.902588,3833.292725,0.0,0.0,0.0
2.0,2.0,1.591553,2.256098,3961.097656,3828.414795,0.0,0.0,0.0
2.0,2.0,1.587891,1.036585,3967.927002,3822.012207,0.0,0.0,0.0
2.0,2.0,1.554932,3.04878,3975.365967,3816.646484,0.0,0.0,0.0
2.0,2.0,1.582275,4.695122,3980.304932,3811.646484,0.0,0.0,0.0
2.0,2.0,1.616943,7.5,3990.0,3805.609863,0.0,0.0,0.0
2.0,2.0,1.582275,10.914635,5.487805,3802.134277,0.0,0.0,0.0
2.0,2.0,1.526855,13.414635,15.365854,3799.329346,0.0,0.0,0.0
2.0,2.0,1.455811,14.207317,23.475611,3796.524414,0.0,0.0,0.0
2.0,2.0,1.398438,11.768293,30.731709,3793.719482,0.0,0.0,0.0
2.0,2.0,1.323975,10.0,36.890244,3792.561035,0.0,0.0,0.0
2.0,2.0,1.269287,8.780488,42.378048,3791.829346,0.0,0.0,0.0
2.0,2.0,1.211426,4.817073,47.317074,3791.036621,0.0,0.0,0.0
2.0,2.0,1.163574,1.890244,51.036587,3790.85376,0.0,0.0,0.0
2.0,2.0,1.102295,3995.243896,55.18293,3791.768311,0.0,0.0,0.0
2.0,2.0,1.032959,3992.987793,58.292683,3794.939209,0.0,0.0,0.0
2.0,2.0,1.001221,3993.231689,60.243904,3799.573242,0.0,0.0,0.0
2.0,2.0,4.971436,3990.731689,62.195122,3804.451416,0.0,0.0,0.0
2.0,2.0,4.928711,3988.170898,64.512199,3807.987793,0.0,0.0,0.0
2.0,2.0,4.905762,3984.573242,67.317078,3810.548828,0.0,0.0,0.0
2.0,2.0,4.875977,3981.402588,70.060974,3811.890381,0.0,0.0,0.0
2.0,2.0,4.801514,3979.20752,73.292686,3813.414795,0.0,0.0,0.0
2.0,2.0,4.689453,3975.365967,75.792686,3815.183105,0.0,0.0,0.0
2.0,2.0,4.564453,3976.097656,74.024391,3816.829346,0.0,0.0,0.0
2.0,2.0,4.436035,3981.341553,68.231712,3820.365967,0.0,0.0,0.0
2.0,2.0,4.359863,3985.792725,57.195122,3824.878174,0.0,0.0,0.0
