0.140625,-0.018555,0.850586,1.707317,-11.219512,14.695123,0.000000,0.000000,0.000000
0.123779,-0.022461,0.857910,0.000000,-13.780488,14.207317,0.000000,0.000000,0.000000
0.125244,-0.045654,0.835938,-1.463415,-15.914635,14.146341,0.000000,0.000000,0.000000
0.128662,-0.034668,0.843018,-4.695122,-18.475611,14.939025,0.000000,0.000000,0.000000
0.124023,-0.010010,0.843994,-8.475610,-21.036587,14.695123,0.000000,0.000000,0.000000
0.122314,0.031738,0.853271,-12.073171,-24.634148,13.719513,0.000000,0.000000,0.000000
0.130127,0.056152,0.891602,-13.231708,-27.804878,11.646341,0.000000,0.000000,0.000000
0.137207,0.085205,0.961426,-11.951220,-30.609756,7.987805,0.000000,0.000000,0.000000
0.158447,0.062500,1.025146,-9.695122,-32.134148,4.085366,0.000000,0.000000,0.000000
0.185059,0.037598,1.152100,-4.390244,-32.073170,0.060976,0.000000,0.000000,0.000000
0.205078,0.023193,1.239990,-0.670732,-29.512196,-3.353659,0.000000,0.000000,0.000000
0.218506,-0.036621,1.295654,2.621951,-25.548780,-6.707317,0.000000,0.000000,0.000000
0.236572,-0.091797,1.341797,6.890244,-22.378050,-8.841464,0.000000,0.000000,0.000000
0.256348,-0.141357,1.420410,11.890244,-18.597561,-9.695122,0.000000,0.000000,0.000000
0.262939,-0.178711,1.495850,17.682928,-13.109756,-8.902439,0.000000,0.000000,0.000000
0.268066,-0.168945,1.595703,22.073172,-4.329268,-7.195122,0.000000,0.000000,0.000000
0.274170,-0.186279,1.619629,20.304878,3.658537,-6.829268,0.000000,0.000000,0.000000
0.266602,-0.127686,1.637695,20.853659,14.024390,-4.878049,0.000000,0.000000,0.000000
0.269775,-0.092529,1.624268,20.548780,25.670732,-6.097561,0.000000,0.000000,0.000000
0.253418,-0.076660,1.562500,24.024391,35.000000,-8.536586,0.000000,0.000000,0.000000
0.241455,-0.079834,1.497070,29.817074,42.256100,-10.975610,0.000000,0.000000,0.000000
0.236572,-0.058594,1.450684,37.500000,48.048782,-13.109756,0.000000,0.000000,0.000000
0.221191,-0.081787,1.402100,42.987804,51.707317,-15.914635,0.000000,0.000000,0.000000
0.200195,-0.098145,1.393555,49.146343,55.670734,-17.500000,0.000000,0.000000,0.000000
0.195312,-0.086182,1.383057,52.743904,60.121952,-18.170732,0.000000,0.000000,0.000000
0.174805,-0.120850,1.345215,51.341465,66.036591,-19.634148,0.000000,0.000000,0.000000
0.162598,-0.137451,1.319824,51.707317,70.060974,-18.841463,0.000000,0.000000,0.000000
0.140625,-0.167725,1.276855,52.195122,74.634148,-17.987804,0.000000,0.000000,0.000000
0.145020,-0.187256,1.231201,51.585365,78.048782,-16.219513,0.000000,0.000000,0.000000
0.126465,-0.202148,1.161377,50.487804,81.036591,-13.719513,0.000000,0.000000,0.000000
0.110840,-0.206299,1.107666,49.512196,83.292686,-10.670732,0.000000,0.000000,0.000000
0.095947,-0.176514,1.049072,48.414635,84.390244,-7.804878,0.000000,0.000000,0.000000
0.090332,-0.145752,0.998535,46.036587,84.817078,-5.182927,0.000000,0.000000,0.000000
0.064941,-0.110107,0.949463,44.268295,84.146347,-2.987805,0.000000,0.000000,0.000000
0.046143,-0.041748,0.924805,47.073174,82.804878,-2.743902,0.000000,0.000000,0.000000
0.044922,-0.065918,0.865479,46.158539,81.951218,-2.987805,0.000000,0.000000,0.000000
0.005615,-0.076172,0.863281,46.341465,79.695122,-3.109756,0.000000,0.000000,0.000000
-0.006592,-0.077881,0.811523,47.195122,78.231712,-2.317073,0.000000,0.000000,0.000000
-0.021484,-0.091553,0.749756,44.756100,74.817078,-0.609756,0.000000,0.000000,0.000000
-0.040283,-0.082764,0.723877,43.231709,70.609756,1.585366,0.000000,0.000000,0.000000
