2.000000,2.000000.1,4.981201,3960.609863,3924.390381,3865.427002,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.965088,3961.463623,3924.20752,3865.85376,0.0,0.0,0.0
2.0,2.0,4.968262,3960.12207,3923.475586,3866.341553,0.0,0.0,0.0
2.0,2.0,4.969482,3957.439209,3922.743896,3866.890381,0.0,0.0,0.0
2.0,2.0,4.969238,3956.402588,3921.768311,3868.597656,0.0,0.0,0.0
2.0,2.0,4.976074,3955.670898,3921.402588,3869.512207,0.0,0.0,0.0
2.0,2.0,4.974854,3955.85376,3920.85376,3870.731689,0.0,0.0,0.0
2.0,2.0,4.988037,3955.975586,3919.878174,3872.378174,0.0,0.0,0.0
2.0,2.0,1.008545,3956.70752,3919.268311,3873.719482,0.0,0.0,0.0
2.0,2.0,1.031738,3957.317139,3919.20752,3872.804932,0.0,0.0,0.0
2.0,2.0,1.060059,3958.048828,3920.061035,3871.219482,0.0,0.0,0.0
2.0,2.0,1.080322,3958.231689,3922.743896,3870.792725,0.0,0.0,0.0
2.0,2.0,1.065918,3959.329346,3925.183105,3870.548828,0.0,0.0,0.0
2.0,2.0,1.054932,3959.695312,3927.378174,3871.036621,0.0,0.0,0.0
2.0,2.0,1.039062,3958.475586,3928.475586,3872.073242,0.0,0.0,0.0
2.0,2.0,1.013672,3956.463623,3929.146484,3872.378174,0.0,0.0,0.0
2.0,2.0,4.995361,3955.0,3929.512207,3872.012207,0.0,0.0,0.0
2.0,2.0,4.96875,3955.061035,3928.902588,3871.646484,0.0,0.0,0.0
2.0,2.0,4.967285,3955.548828,3927.5,3871.768311,0.0,0.0,0.0
2.0,2.0,4.977051,3956.585449,3926.036621,3872.256104,0.0,0.0,0.0
2.0,2.0,4.972656,3957.683105,3925.975586,3872.378174,0.0,0.0,0.0
2.0,2.0,4.976318,3958.658691,3925.0,3871.463623,0.0,0.0,0.0
2.0,2.0,1.001465,3958.475586,3924.085449,3870.609863,0.0,0.0,0.0
2.0,2.0,1.026611,3958.719482,3925.487793,3870.183105,0.0,0.0,0.0
2.0,2.0,1.012207,3958.780518,3926.768311,3870.85376,0.0,0.0,0.0
2.0,2.0,4.996094,3958.475586,3927.62207,3871.158691,0.0,0.0,0.0
2.0,2.0,4.977295,3956.951416,3927.5,3870.914795,0.0,0.0,0.0
2.0,2.0,4.959717,3956.646484,3926.158691,3869.817139,0.0,0.0,0.0
2.0,2.0,4.965332,3957.134277,3924.939209,3869.20752,0.0,0.0,0.0
2.0,2.0,4.965576,3958.597656,3924.146484,3869.573242,0.0,0.0,0.0
2.0,2.0,4.961182,3960.670898,3923.536621,3870.85376,0.0,0.0,0.0
2.0,2.0,4.952881,3960.975586,3922.256104,3871.951416,0.0,0.0,0.0
2.0,2.0,4.961182,3961.402588,3920.548828,3872.865967,0.0,0.0,0.0
2.0,2.0,4.991211,3961.341553,3919.268311,3873.292725,0.0,0.0,0.0
2.0,2.0,1.028076,3961.524414,3918.963623,3872.683105,0.0,0.0,0.0
2.0,2.0,1.0271,3963.109863,3918.963623,3871.524414,0.0,0.0,0.0
2.0,2.0,1.02832,3967.561035,3917.561035,3872.195312,0.0,0.0,0.0
2.0,2.0,1.068115,3973.170898,3914.268311,3874.20752,0.0,0.0,0.0
2.0,2.0,1.116943,3980.914795,3910.12207,3875.427002,0.0,0.0,0.0
2.0,2.0,1.212891,3990.243896,3906.036621,3875.792725,0.0,0.0,0.0
2.0,2.0,1.340088,0.182927,3903.109863,3874.756104,0.0,0.0,0.0
2.0,2.0,1.473633,4.085366,3904.085449,3872.683105,0.0,0.0,0.0
2.0,2.0,1.593262,6.158537,3908.963623,3868.902588,0.0,0.0,0.0
2.0,2.0,1.648926,6.95122,3916.646484,3864.085449,0.0,0.0,0.0
2.0,2.0,1.671387,7.926829,3928.109863,3855.670898,0.0,0.0,0.0
2.0,2.0,1.677246,5.060976,3943.963623,3846.280518,0.0,0.0,0.0
2.0,2.0,1.629883,3.597561,3952.073242,3841.219482,0.0,0.0,0.0
2.0,2.0,1.556641,3.963415,3961.219482,3836.341553,0.0,0.0,0.0
2.0,2.0,1.49585,4.756098,3966.768311,3832.927002,0.0,0.0,0.0
2.0,2.0,1.446045,5.365854,3971.219727,3830.0,0.0,0.0,0.0
2.0,2.0,1.410156,5.243903,3973.780518,3826.585449,0.0,0.0,0.0
2.0,2.0,1.391357,3.963415,3977.256104,3823.536621,0.0,0.0,0.0
2.0,2.0,1.347412,2.743902,3981.585449,3821.341553,0.0,0.0,0.0
2.0,2.0,1.279541,1.52439,3985.487793,3821.036621,0.0,0.0,0.0
2.0,2.0,1.207275,3995.975586,3987.865967,3821.158691,0.0,0.0,0.0
2.0,2.0,1.16748,0.304878,3987.195312,3820.792725,0.0,0.0,0.0
2.0,2.0,1.220459,2.073171,3987.134277,3821.158691,0.0,0.0,0.0
2.0,2.0,1.26123,2.134146,3990.12207,3820.731689,0.0,0.0,0.0
2.0,2.0,1.271973,0.487805,1.52439,3819.573242,0.0,0.0,0.0
2.0,2.0,1.220459,0.0,9.512196,3819.939209,0.0,0.0,0.0
2.0,2.0,1.145996,3994.512207,15.792684,3820.792725,0.0,0.0,0.0
2.0,2.0,1.047363,3991.280518,19.329269,3821.768311,0.0,0.0,0.0
2.0,2.0,4.966797,3987.256104,21.036587,3821.890381,0.0,0.0,0.0
2.0,2.0,4.902344,3985.183105,20.853659,3820.85376,0.0,0.0,0.0
2.0,2.0,4.838135,3984.573242,18.902439,3820.670898,0.0,0.0,0.0
2.0,2.0,4.794922,3982.743896,16.646341,3823.536621,0.0,0.0,0.0
2.0,2.0,4.753418,3982.743896,14.634147,3828.109863,0.0,0.0,0.0
2.0,2.0,4.695557,3983.292725,12.256098,3833.170898,0.0,0.0,0.0
2.0,2.0,4.6875,3984.024414,7.134147,3838.414795,0.0,0.0,0.0
2.0,2.0,4.733887,3981.829346,2.134146,3843.658691,0.0,0.0,0.0
2.0,2.0,4.805908,3974.756104,1.036585,3847.256104,0.0,0.0,0.0
2.0,2.0,4.812256,3966.829346,4.02439,3850.12207,0.0,0.0,0.0
2.0,2.0,4.766357,3957.561035,6.646342,3851.463623,0.0,0.0,0.0
2.0,2.0,4.713623,3949.695312,5.914634,3852.134277,0.0,0.0,0.0
