2.000000,2.000000.1,1.035400,3960.061035,3925.487793,3873.536621,0.000000,0.000000.1,0.000000.2
2.0,2.0,1.014648,3959.024414,3925.731689,3873.719482,0.0,0.0,0.0
2.0,2.0,4.999512,3959.390381,3925.304932,3874.268311,0.0,0.0,0.0
2.0,2.0,1.00415,3959.512207,3924.024414,3874.268311,0.0,0.0,0.0
2.0,2.0,1.013916,3960.243896,3923.658691,3874.085449,0.0,0.0,0.0
2.0,2.0,1.014404,3960.792725,3923.841553,3874.390381,0.0,0.0,0.0
2.0,2.0,1.024414,3960.731689,3923.841553,3874.20752,0.0,0.0,0.0
2.0,2.0,1.02832,3960.487793,3924.390381,3874.329346,0.0,0.0,0.0
2.0,2.0,1.024902,3959.878174,3925.304932,3874.329346,0.0,0.0,0.0
2.0,2.0,1.02832,3959.146484,3926.219482,3873.048828,0.0,0.0,0.0
2.0,2.0,1.026611,3958.231689,3926.768311,3870.731689,0.0,0.0,0.0
2.0,2.0,1.013428,3959.085449,3927.865967,3869.634277,0.0,0.0,0.0
2.0,2.0,1.001465,3959.878174,3928.231689,3869.085449,0.0,0.0,0.0
2.0,2.0,4.988281,3960.731689,3928.231689,3868.841553,0.0,0.0,0.0
2.0,2.0,4.987793,3961.158691,3927.378174,3868.963623,0.0,0.0,0.0
2.0,2.0,4.99707,3961.097656,3926.70752,3869.573242,0.0,0.0,0.0
2.0,2.0,4.993652,3961.524414,3926.402588,3869.695312,0.0,0.0,0.0
2.0,2.0,4.989746,3960.975586,3926.097656,3868.963623,0.0,0.0,0.0
2.0,2.0,4.997314,3959.512207,3925.487793,3868.841553,0.0,0.0,0.0
2.0,2.0,4.994629,3960.0,3925.548828,3869.817139,0.0,0.0,0.0
2.0,2.0,4.999756,3961.158691,3925.548828,3869.878174,0.0,0.0,0.0
2.0,2.0,1.007812,3962.012207,3925.792725,3870.670898,0.0,0.0,0.0
2.0,2.0,1.002686,3962.012207,3926.219482,3871.036621,0.0,0.0,0.0
2.0,2.0,4.992676,3961.951416,3926.646484,3870.731689,0.0,0.0,0.0
2.0,2.0,4.97998,3960.609863,3926.097656,3868.536621,0.0,0.0,0.0
2.0,2.0,4.987793,3959.512207,3925.183105,3867.256104,0.0,0.0,0.0
2.0,2.0,4.998535,3960.061035,3925.243896,3867.561035,0.0,0.0,0.0
2.0,2.0,4.984375,3961.768311,3925.609863,3868.109863,0.0,0.0,0.0
2.0,2.0,4.987305,3962.987793,3925.304932,3868.231689,0.0,0.0,0.0
2.0,2.0,4.979004,3963.414795,3925.427002,3868.719482,0.0,0.0,0.0
2.0,2.0,4.970703,3963.475586,3925.0,3868.902588,0.0,0.0,0.0
2.0,2.0,4.967773,3963.109863,3923.841553,3868.658691,0.0,0.0,0.0
2.0,2.0,4.973389,3963.719482,3923.109863,3868.902588,0.0,0.0,0.0
2.0,2.0,4.986328,3963.902588,3923.109863,3869.756104,0.0,0.0,0.0
2.0,2.0,4.977539,3963.35376,3923.841553,3870.243896,0.0,0.0,0.0
2.0,2.0,4.980957,3962.134277,3924.085449,3869.939209,0.0,0.0,0.0
2.0,2.0,4.960449,3962.012207,3924.085449,3870.548828,0.0,0.0,0.0
2.0,2.0,4.953369,3959.390381,3923.963623,3871.585449,0.0,0.0,0.0
2.0,2.0,4.951904,3957.683105,3923.658691,3871.463623,0.0,0.0,0.0
