2.000000,2.000000.1,4.818604,3994.756104,3715.548828,3835.609863,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.832275,3993.109863,3713.048828,3837.927002,0.0,0.0,0.0
2.0,2.0,4.844482,3992.073242,3710.85376,3839.634277,0.0,0.0,0.0
2.0,2.0,4.866699,3991.036621,3708.780518,3840.975586,0.0,0.0,0.0
2.0,2.0,4.888672,3989.695312,3707.195312,3841.890381,0.0,0.0,0.0
2.0,2.0,4.90918,3989.512207,3706.280518,3842.012207,0.0,0.0,0.0
2.0,2.0,4.925537,3989.756104,3706.402588,3841.463623,0.0,0.0,0.0
2.0,2.0,4.936768,3990.427002,3706.524414,3840.609863,0.0,0.0,0.0
2.0,2.0,4.940918,3992.012207,3707.317139,3840.183105,0.0,0.0,0.0
2.0,2.0,4.948242,3993.109863,3707.804932,3839.573242,0.0,0.0,0.0
2.0,2.0,4.960205,3995.243896,3708.597656,3839.146484,0.0,0.0,0.0
2.0,2.0,4.967285,3996.036621,3709.634277,3838.414795,0.0,0.0,0.0
2.0,2.0,4.969971,3995.914795,3710.731689,3837.5,0.0,0.0,0.0
2.0,2.0,4.972168,0.0,3711.646484,3836.463623,0.0,0.0,0.0
2.0,2.0,4.957764,0.304878,3712.195312,3836.097656,0.0,0.0,0.0
2.0,2.0,4.945068,3995.731689,3712.012207,3835.548828,0.0,0.0,0.0
2.0,2.0,4.95166,3995.487793,3711.036621,3835.12207,0.0,0.0,0.0
2.0,2.0,4.970947,0.121951,3710.731689,3834.817139,0.0,0.0,0.0
2.0,2.0,4.982666,0.853659,3710.792725,3835.061035,0.0,0.0,0.0
2.0,2.0,4.988037,0.853659,3711.097656,3834.329346,0.0,0.0,0.0
2.0,2.0,1.000244,1.158537,3711.890381,3834.329346,0.0,0.0,0.0
2.0,2.0,1.004883,0.914634,3712.865967,3834.695312,0.0,0.0,0.0
2.0,2.0,1.001465,1.402439,3714.329346,3834.878174,0.0,0.0,0.0
2.0,2.0,4.998047,1.646341,3715.183105,3834.939209,0.0,0.0,0.0
2.0,2.0,4.992676,1.219512,3715.975586,3835.243896,0.0,0.0,0.0
2.0,2.0,4.97876,1.463415,3716.646484,3835.183105,0.0,0.0,0.0
2.0,2.0,4.963135,1.585366,3716.70752,3835.12207,0.0,0.0,0.0
2.0,2.0,4.965576,1.646341,3716.219482,3834.939209,0.0,0.0,0.0
2.0,2.0,4.958984,2.621951,3716.829346,3834.817139,0.0,0.0,0.0
2.0,2.0,4.952148,2.195122,3715.914795,3834.329346,0.0,0.0,0.0
2.0,2.0,4.952637,1.890244,3715.365967,3833.536621,0.0,0.0,0.0
2.0,2.0,4.961426,2.743902,3715.365967,3833.719482,0.0,0.0,0.0
2.0,2.0,4.9646,3.47561,3715.914795,3833.902588,0.0,0.0,0.0
2.0,2.0,4.964844,3.841464,3716.768311,3834.573242,0.0,0.0,0.0
2.0,2.0,4.959473,3.841464,3717.439209,3834.695312,0.0,0.0,0.0
2.0,2.0,4.94043,4.573171,3718.719482,3835.243896,0.0,0.0,0.0
2.0,2.0,4.915283,5.243903,3718.475586,3835.731689,0.0,0.0,0.0
2.0,2.0,4.9021,4.756098,3716.890381,3835.731689,0.0,0.0,0.0
2.0,2.0,4.907715,4.207317,3715.365967,3835.427002,0.0,0.0,0.0
2.0,2.0,4.923096,3.902439,3714.20752,3836.036621,0.0,0.0,0.0
2.0,2.0,4.942627,4.02439,3713.597656,3836.768311,0.0,0.0,0.0
2.0,2.0,4.95752,4.268293,3714.146484,3836.890381,0.0,0.0,0.0
2.0,2.0,4.947998,3.47561,3715.670898,3836.219482,0.0,0.0,0.0
2.0,2.0,4.921631,3.658537,3716.524414,3834.878174,0.0,0.0,0.0
2.0,2.0,4.89624,3.841464,3717.073242,3833.35376,0.0,0.0,0.0
2.0,2.0,4.870117,5.121951,3717.012207,3831.158691,0.0,0.0,0.0
2.0,2.0,4.853516,7.621952,3716.646484,3830.304932,0.0,0.0,0.0
2.0,2.0,4.845703,10.731708,3716.341553,3829.085449,0.0,0.0,0.0
2.0,2.0,4.817871,12.682927,3716.524414,3828.292725,0.0,0.0,0.0
2.0,2.0,4.796143,13.170732,3716.036621,3827.62207,0.0,0.0,0.0
2.0,2.0,4.762939,11.829268,3715.609863,3826.829346,0.0,0.0,0.0
2.0,2.0,4.708984,8.902439,3714.756104,3825.792725,0.0,0.0,0.0
2.0,2.0,4.660889,6.52439,3713.109863,3825.548828,0.0,0.0,0.0
