2.000000,2.000000.1,1.009033,3960.427002,3918.109863,3853.658691,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.990234,3958.414795,3921.341553,3853.35376,0.0,0.0,0.0
2.0,2.0,4.961914,3955.548828,3922.195312,3852.865967,0.0,0.0,0.0
2.0,2.0,4.944092,3954.268311,3921.951416,3852.256104,0.0,0.0,0.0
2.0,2.0,4.945312,3955.12207,3921.097656,3852.865967,0.0,0.0,0.0
2.0,2.0,4.94751,3957.134277,3920.548828,3854.268311,0.0,0.0,0.0
2.0,2.0,4.941895,3959.451416,3920.061035,3855.731689,0.0,0.0,0.0
2.0,2.0,4.927246,3960.487793,3919.085449,3858.048828,0.0,0.0,0.0
2.0,2.0,4.927002,3959.573242,3917.804932,3860.0,0.0,0.0,0.0
2.0,2.0,4.928467,3958.048828,3915.670898,3862.195312,0.0,0.0,0.0
2.0,2.0,4.968262,3958.170898,3913.597656,3863.048828,0.0,0.0,0.0
2.0,2.0,1.010254,3959.573242,3913.719482,3864.695312,0.0,0.0,0.0
2.0,2.0,1.034424,3961.219482,3914.634277,3865.670898,0.0,0.0,0.0
2.0,2.0,1.040771,3963.292725,3916.646484,3866.646484,0.0,0.0,0.0
2.0,2.0,1.031494,3963.780518,3918.719482,3867.987793,0.0,0.0,0.0
2.0,2.0,1.019043,3963.780518,3919.390381,3868.536621,0.0,0.0,0.0
2.0,2.0,1.018799,3963.841553,3919.512207,3870.0,0.0,0.0,0.0
2.0,2.0,1.01709,3963.475586,3919.512207,3871.646484,0.0,0.0,0.0
2.0,2.0,1.00293,3963.414795,3920.670898,3873.536621,0.0,0.0,0.0
2.0,2.0,4.99292,3962.865967,3920.914795,3874.756104,0.0,0.0,0.0
2.0,2.0,4.971924,3961.402588,3920.427002,3875.0,0.0,0.0,0.0
2.0,2.0,4.950195,3960.609863,3919.20752,3875.243896,0.0,0.0,0.0
2.0,2.0,4.952393,3960.792725,3917.5,3873.719482,0.0,0.0,0.0
2.0,2.0,4.978271,3962.743896,3916.036621,3873.719482,0.0,0.0,0.0
2.0,2.0,1.006104,3965.183105,3916.341553,3874.512207,0.0,0.0,0.0
2.0,2.0,1.025635,3966.280518,3917.561035,3874.268311,0.0,0.0,0.0
2.0,2.0,1.047607,3965.0,3919.20752,3872.256104,0.0,0.0,0.0
2.0,2.0,1.05542,3963.170898,3922.378174,3869.634277,0.0,0.0,0.0
2.0,2.0,1.029785,3961.646484,3925.792725,3868.719482,0.0,0.0,0.0
