2.000000,2.000000.1,4.893066,1.341463,3717.439209,3838.292725,0.000000,0.000000.1,0.000000.2
2.0,2.0,4.891602,0.731707,3715.792725,3838.780518,0.0,0.0,0.0
2.0,2.0,4.9021,3995.609863,3714.573242,3839.20752,0.0,0.0,0.0
2.0,2.0,4.910645,3995.0,3713.475586,3839.512207,0.0,0.0,0.0
2.0,2.0,4.926514,3994.512207,3713.231689,3839.146484,0.0,0.0,0.0
2.0,2.0,4.925781,3994.146484,3713.414795,3838.475586,0.0,0.0,0.0
2.0,2.0,4.925537,3994.817139,3713.902588,3838.536621,0.0,0.0,0.0
2.0,2.0,4.931885,3995.304932,3713.475586,3838.475586,0.0,0.0,0.0
2.0,2.0,4.923096,3994.634277,3713.597656,3838.109863,0.0,0.0,0.0
2.0,2.0,4.906738,3995.061035,3713.414795,3837.865967,0.0,0.0,0.0
2.0,2.0,4.91333,3995.0,3712.256104,3838.231689,0.0,0.0,0.0
2.0,2.0,4.920166,3994.634277,3710.792725,3838.109863,0.0,0.0,0.0
2.0,2.0,4.948975,3994.695312,3710.548828,3838.414795,0.0,0.0,0.0
2.0,2.0,4.956787,3994.878174,3710.183105,3839.024414,0.0,0.0,0.0
2.0,2.0,4.966797,3995.0,3710.304932,3839.817139,0.0,0.0,0.0
2.0,2.0,4.976562,3994.146484,3710.792725,3839.634277,0.0,0.0,0.0
2.0,2.0,4.977295,3994.146484,3711.524414,3839.512207,0.0,0.0,0.0
2.0,2.0,4.979004,3994.695312,3711.646484,3839.268311,0.0,0.0,0.0
2.0,2.0,4.992676,3995.12207,3712.317139,3839.20752,0.0,0.0,0.0
2.0,2.0,4.983643,0.304878,3713.35376,3839.146484,0.0,0.0,0.0
2.0,2.0,4.981445,0.182927,3713.780518,3838.719482,0.0,0.0,0.0
2.0,2.0,4.988281,0.0,3713.597656,3838.414795,0.0,0.0,0.0
2.0,2.0,4.993652,3995.731689,3713.902588,3838.597656,0.0,0.0,0.0
2.0,2.0,4.987549,3995.609863,3713.902588,3838.780518,0.0,0.0,0.0
2.0,2.0,4.996094,3994.939209,3714.085449,3838.963623,0.0,0.0,0.0
2.0,2.0,4.995361,3995.243896,3715.12207,3838.841553,0.0,0.0,0.0
2.0,2.0,4.977539,0.121951,3716.463623,3838.35376,0.0,0.0,0.0
2.0,2.0,4.954834,1.463415,3717.561035,3837.012207,0.0,0.0,0.0
2.0,2.0,4.93042,1.768293,3717.256104,3835.85376,0.0,0.0,0.0
2.0,2.0,4.913818,2.378049,3716.036621,3835.061035,0.0,0.0,0.0
2.0,2.0,4.911133,2.012195,3714.146484,3834.268311,0.0,0.0,0.0
2.0,2.0,4.926025,0.670732,3712.804932,3833.658691,0.0,0.0,0.0
2.0,2.0,4.938965,0.426829,3712.378174,3833.414795,0.0,0.0,0.0
2.0,2.0,4.932617,0.609756,3713.048828,3834.390381,0.0,0.0,0.0
2.0,2.0,4.935303,0.670732,3713.414795,3834.695312,0.0,0.0,0.0
2.0,2.0,4.91748,0.792683,3713.658691,3834.756104,0.0,0.0,0.0
2.0,2.0,4.894043,0.97561,3713.963623,3834.268311,0.0,0.0,0.0
2.0,2.0,4.882324,1.402439,3713.231689,3833.719482,0.0,0.0,0.0
2.0,2.0,4.868896,1.829268,3712.378174,3833.780518,0.0,0.0,0.0
2.0,2.0,4.862061,3.170732,3711.463379,3833.902588,0.0,0.0,0.0
2.0,2.0,4.837646,3.109756,3710.061035,3833.597656,0.0,0.0,0.0
2.0,2.0,4.836182,1.890244,3707.62207,3834.329346,0.0,0.0,0.0
2.0,2.0,4.844482,0.97561,3705.365967,3835.365967,0.0,0.0,0.0
2.0,2.0,4.871338,0.182927,3703.780518,3836.158691,0.0,0.0,0.0
2.0,2.0,4.887451,3995.792725,3702.683105,3837.012207,0.0,0.0,0.0
2.0,2.0,4.893311,3995.792725,3702.439209,3837.927002,0.0,0.0,0.0
2.0,2.0,4.900635,3995.12207,3701.829346,3838.658691,0.0,0.0,0.0
2.0,2.0,4.898682,3995.914795,3701.768311,3839.024414,0.0,0.0,0.0
2.0,2.0,4.899658,0.243902,3701.036621,3838.841553,0.0,0.0,0.0
2.0,2.0,4.913574,0.304878,3698.780518,3839.146484,0.0,0.0,0.0
2.0,2.0,4.951904,3995.304932,3696.463379,3839.817139,0.0,0.0,0.0
2.0,2.0,1.006592,3993.597656,3695.12207,3840.12207,0.0,0.0,0.0
2.0,2.0,1.064941,3992.134277,3695.548828,3840.731689,0.0,0.0,0.0
2.0,2.0,1.116455,3990.914795,3697.683105,3841.219482,0.0,0.0,0.0
2.0,2.0,1.128906,3989.573242,3701.097656,3841.646484,0.0,0.0,0.0
2.0,2.0,1.113281,3989.756104,3704.329346,3842.195312,0.0,0.0,0.0
2.0,2.0,1.103516,3990.365967,3706.097656,3842.743896,0.0,0.0,0.0
2.0,2.0,1.103027,3991.463623,3707.62207,3843.109863,0.0,0.0,0.0
2.0,2.0,1.116943,3993.719727,3708.841553,3842.317139,0.0,0.0,0.0
2.0,2.0,1.113281,3994.451416,3711.768311,3841.036621,0.0,0.0,0.0
2.0,2.0,1.102295,3995.304932,3713.170898,3840.548828,0.0,0.0,0.0
2.0,2.0,1.105225,3995.609863,3715.12207,3839.512207,0.0,0.0,0.0
2.0,2.0,1.09668,3995.427002,3716.463623,3838.658691,0.0,0.0,0.0
2.0,2.0,1.08667,3995.792725,3718.841553,3837.927002,0.0,0.0,0.0
2.0,2.0,1.066895,3995.609863,3720.427002,3838.35376,0.0,0.0,0.0
2.0,2.0,1.053467,0.0,3721.951416,3838.536621,0.0,0.0,0.0
2.0,2.0,1.025146,0.304878,3723.35376,3838.902588,0.0,0.0,0.0
2.0,2.0,4.991455,1.219512,3724.634277,3839.451416,0.0,0.0,0.0
2.0,2.0,4.956543,1.890244,3725.914795,3839.20752,0.0,0.0,0.0
2.0,2.0,4.915283,2.439024,3726.341553,3838.902588,0.0,0.0,0.0
2.0,2.0,4.875488,3.353659,3726.158691,3837.987793,0.0,0.0,0.0
2.0,2.0,4.833252,4.329268,3724.512207,3837.439209,0.0,0.0,0.0
2.0,2.0,4.811768,5.365854,3722.012207,3837.073242,0.0,0.0,0.0
2.0,2.0,4.796143,6.463415,3719.634277,3836.280518,0.0,0.0,0.0
2.0,2.0,4.768799,7.012195,3717.256104,3835.548828,0.0,0.0,0.0
2.0,2.0,4.78125,7.743903,3713.780518,3835.487793,0.0,0.0,0.0
2.0,2.0,4.785156,6.585366,3710.427002,3835.487793,0.0,0.0,0.0
2.0,2.0,4.819824,4.817073,3707.561035,3836.280518,0.0,0.0,0.0
2.0,2.0,4.845947,1.768293,3705.0,3836.70752,0.0,0.0,0.0
2.0,2.0,4.864014,3996.036621,3703.719482,3837.439209,0.0,0.0,0.0
2.0,2.0,4.887207,3995.914795,3703.048828,3838.963623,0.0,0.0,0.0
2.0,2.0,4.906494,3995.975586,3702.62207,3840.670898,0.0,0.0,0.0
2.0,2.0,4.922363,3995.609863,3702.804932,3840.975586,0.0,0.0,0.0
2.0,2.0,4.918945,3995.0,3703.048828,3840.061035,0.0,0.0,0.0
2.0,2.0,4.908447,3994.268311,3702.865967,3838.048828,0.0,0.0,0.0
2.0,2.0,4.89624,3993.841553,3701.70752,3835.548828,0.0,0.0,0.0
2.0,2.0,4.888916,3993.963623,3700.609863,3833.292725,0.0,0.0,0.0
2.0,2.0,4.890869,3994.756104,3699.634277,3831.646484,0.0,0.0,0.0
2.0,2.0,4.894775,3995.731689,3698.902588,3830.548828,0.0,0.0,0.0
2.0,2.0,4.901611,3995.548828,3698.170898,3829.878174,0.0,0.0,0.0
2.0,2.0,4.909424,3995.304932,3698.048828,3830.427002,0.0,0.0,0.0
2.0,2.0,4.883057,3995.0,3698.902588,3831.158691,0.0,0.0,0.0
2.0,2.0,4.865234,3995.183105,3699.085449,3831.219482,0.0,0.0,0.0
2.0,2.0,4.814697,3995.975586,3698.902588,3831.097656,0.0,0.0,0.0
2.0,2.0,4.776611,3.414634,3697.561035,3831.158691,0.0,0.0,0.0
2.0,2.0,4.742188,7.439024,3695.548828,3830.670898,0.0,0.0,0.0
2.0,2.0,4.733154,11.52439,3693.048828,3829.939209,0.0,0.0,0.0
2.0,2.0,4.719971,15.121951,3691.219482,3828.658691,0.0,0.0,0.0
2.0,2.0,4.718018,17.865854,3689.451416,3825.85376,0.0,0.0,0.0
2.0,2.0,4.709473,16.707317,3689.085449,3824.268311,0.0,0.0,0.0
2.0,2.0,4.666748,15.0,3689.20752,3821.829346,0.0,0.0,0.0
2.0,2.0,4.645264,12.743903,3688.292725,3820.365967,0.0,0.0,0.0
2.0,2.0,4.54834,10.853659,3686.829346,3820.365967,0.0,0.0,0.0
2.0,2.0,4.493652,10.670732,3681.70752,3820.487793,0.0,0.0,0.0
2.0,2.0,4.478516,9.390244,3674.512207,3820.609863,0.0,0.0,0.0
2.0,2.0,4.481934,7.439024,3666.158691,3821.951416,0.0,0.0,0.0
2.0,2.0,4.511963,3.109756,3656.402588,3822.561035,0.0,0.0,0.0
2.0,2.0,4.563965,3994.573242,3646.646484,3824.329346,0.0,0.0,0.0
2.0,2.0,4.647705,3994.390381,3639.756104,3826.036621,0.0,0.0,0.0
2.0,2.0,4.742432,3994.20752,3633.963379,3827.62207,0.0,0.0,0.0
2.0,2.0,4.817871,3993.780518,3631.280518,3830.609863,0.0,0.0,0.0
2.0,2.0,4.887939,3993.231689,3630.365967,3835.975586,0.0,0.0,0.0
2.0,2.0,4.931885,3990.670898,3630.061035,3841.097656,0.0,0.0,0.0
2.0,2.0,4.938232,3985.609863,3629.024414,3846.585449,0.0,0.0,0.0
2.0,2.0,4.973389,3981.890381,3625.792725,3853.475586,0.0,0.0,0.0
2.0,2.0,1.03833,3977.317139,3622.012207,3859.756104,0.0,0.0,0.0
2.0,2.0,1.156494,3969.817139,3618.841553,3865.731689,0.0,0.0,0.0
2.0,2.0,1.279053,3958.963623,3617.865967,3868.658691,0.0,0.0,0.0
2.0,2.0,1.37207,3955.427002,3620.609863,3870.183105,0.0,0.0,0.0
2.0,2.0,1.422852,3958.475586,3628.536621,3873.231689,0.0,0.0,0.0
2.0,2.0,1.43042,3965.427002,3636.097656,3878.780518,0.0,0.0,0.0
2.0,2.0,1.39917,3975.731689,3642.5,3885.427002,0.0,0.0,0.0
2.0,2.0,1.40332,3980.914795,3644.20752,3892.865967,0.0,0.0,0.0
2.0,2.0,1.461182,3981.280518,3643.170898,3900.304932,0.0,0.0,0.0
2.0,2.0,1.54834,3978.597656,3642.195312,3908.902588,0.0,0.0,0.0
2.0,2.0,1.637695,3974.512207,3643.963379,3915.609863,0.0,0.0,0.0
2.0,2.0,1.688232,3970.183105,3649.024414,3920.609863,0.0,0.0,0.0
2.0,2.0,1.703369,3967.195312,3655.0,3924.573242,0.0,0.0,0.0
2.0,2.0,1.727051,3964.268311,3661.890381,3927.073242,0.0,0.0,0.0
2.0,2.0,1.760254,3963.292725,3668.35376,3927.378174,0.0,0.0,0.0
2.0,2.0,1.768066,3964.451416,3674.268311,3925.85376,0.0,0.0,0.0
2.0,2.0,1.782959,3968.414795,3681.341553,3923.170898,0.0,0.0,0.0
2.0,2.0,1.812988,3974.268311,3688.719482,3920.243896,0.0,0.0,0.0
2.0,2.0,1.845215,3979.329346,3697.378174,3917.317139,0.0,0.0,0.0
2.0,2.0,1.856689,3985.243896,3708.231689,3912.987793,0.0,0.0,0.0
2.0,2.0,1.854736,3989.390381,3721.158691,3908.597656,0.0,0.0,0.0
2.0,2.0,1.821533,3994.268311,3735.183105,3904.085449,0.0,0.0,0.0
2.0,2.0,1.762207,4.085366,3749.329346,3898.597656,0.0,0.0,0.0
2.0,2.0,1.675049,8.963415,3763.170898,3890.85376,0.0,0.0,0.0
2.0,2.0,1.598877,12.682927,3773.109863,3884.024414,0.0,0.0,0.0
2.0,2.0,1.534668,14.634147,3782.865967,3875.487793,0.0,0.0,0.0
2.0,2.0,1.459229,16.341463,3790.609863,3867.804932,0.0,0.0,0.0
2.0,2.0,1.361816,17.37805,3797.378174,3861.402588,0.0,0.0,0.0
